originapt,destapt,quart,origincity,destcity,origin,destination,distance,passengers,fare,carrier_lg,fare_lg
BDL,OKC,20092,35510,65840,"Hartford, Ct/Springfield, Ma, USA","Oklahoma City, Oklahoma, USA",1415,48.24175824,210.7049658,DL,230.75208
BDL,OMA,20092,35510,66060,"Hartford, Ct/Springfield, Ma, USA","Omaha, Nebraska, USA",1199,55.16483517,177.2090438,NW,155.934303
BDL,ONT,20092,35510,66180,"Hartford, Ct/Springfield, Ma, USA","Ontario, California, USA",2482,45.05494506,244.3627317,WN,218.7445625
BDL,MCO,20092,35510,66600,"Hartford, Ct/Springfield, Ma, USA","Orlando, Florida, USA",1050,1157.912088,154.268715,WN,148.3981724
BDL,PNS,20092,35510,69380,"Hartford, Ct/Springfield, Ma, USA","Pensacola, Florida, USA",1129,23.51648352,220.8580374,DL,214.6138182
BDL,PIA,20092,35510,69470,"Hartford, Ct/Springfield, Ma, USA","Peoria, Illinois, USA",888,13.40659341,147.3148361,NW,137.1736
BDL,PHL,20092,35510,69880,"Hartford, Ct/Springfield, Ma, USA","Philadelphia, Pennsylvania, USA",196,93.84615385,267.7587822,US,269.8818628
BDL,PHX,20092,35510,69980,"Hartford, Ct/Springfield, Ma, USA","Phoenix, Arizona, USA",2213,296.9230769,185.1715026,US,230.9507169
BDL,PIT,20092,35510,70470,"Hartford, Ct/Springfield, Ma, USA","Pittsburgh, Pennsylvania, USA",406,63.18681319,191.8165739,US,259.8125571
BDL,PDX,20092,35510,71790,"Hartford, Ct/Springfield, Ma, USA","Portland, Oregon, USA",2470,84.61538462,229.9346883,UA,218.7649321
BDL,RDU,20092,35510,74830,"Hartford, Ct/Springfield, Ma, USA","Raleigh/Durham, North Carolina, USA",532,283.5164835,139.1650736,AA,134.8593798
BDL,RNO,20092,35510,75500,"Hartford, Ct/Springfield, Ma, USA","Reno, Nevada, USA",2447,33.51648352,275.6910164,WN,236.03368
BDL,RIC,20092,35510,75820,"Hartford, Ct/Springfield, Ma, USA","Richmond, Virginia, USA",393,46.26373626,184.7984323,US,191.1279528
BDL,ROA,20092,35510,76430,"Hartford, Ct/Springfield, Ma, USA","Roanoke, Virginia, USA",502,15.71428571,227.1295804,US,232.3143089
BDL,ROC,20092,35510,76620,"Hartford, Ct/Springfield, Ma, USA","Rochester, New York, USA",267,22.41758242,253.1926961,US,256.168
BDL,SMF,20092,35510,77850,"Hartford, Ct/Springfield, Ma, USA","Sacramento, California, USA",2558,60.32967033,246.5435337,UA,255.521195
BDL,STL,20092,35510,78460,"Hartford, Ct/Springfield, Ma, USA","St. Louis, Missouri, USA",957,214.0659341,168.5981314,AA,160.4265239
BDL,SLC,20092,35510,79070,"Hartford, Ct/Springfield, Ma, USA","Salt Lake City, Utah, USA",2026,96.15384615,222.8222629,DL,238.6842857
BDL,SAT,20092,35510,79360,"Hartford, Ct/Springfield, Ma, USA","San Antonio, Texas, USA",1673,96.26373626,205.9266781,AA,205.8110922
BDL,SAN,20092,35510,79520,"Hartford, Ct/Springfield, Ma, USA","San Diego, California, USA",2502,207.3626374,204.247133,DL,188.9510969
BDL,SFO,20092,35510,79830,"Hartford, Ct/Springfield, Ma, USA","San Francisco, California, USA",2625,299.010989,223.1223374,UA,250.885585
BDL,SJC,20092,35510,80050,"Hartford, Ct/Springfield, Ma, USA","San Jose, California, USA",2609,49.67032967,229.8523673,WN,220.4383173
BDL,SNA,20092,35510,80650,"Hartford, Ct/Springfield, Ma, USA","Santa Ana, California, USA",2507,92.85714286,231.2765799,DL,221.8250413
BDL,SRQ,20092,35510,82080,"Hartford, Ct/Springfield, Ma, USA","Sarasota/Bradenton, Florida, USA",1147,30.76923077,184.6145357,DL,170.5451064
BDL,SAV,20092,35510,82340,"Hartford, Ct/Springfield, Ma, USA","Savannah, Georgia, USA",823,40.76923077,253.7380863,US,259.3766845
BDL,SEA,20092,35510,82630,"Hartford, Ct/Springfield, Ma, USA","Seattle, Washington, USA",2431,179.010989,222.3606077,UA,212.2172946
BDL,SBN,20092,35510,85070,"Hartford, Ct/Springfield, Ma, USA","South Bend, Indiana, USA",703,14.94505495,225.1019118,NW,194.1277359
BDL,GEG,20092,35510,85290,"Hartford, Ct/Springfield, Ma, USA","Spokane, Washington, USA",2209,16.26373626,304.6635811,NW,312.1673239
BDL,TPA,20092,35510,87870,"Hartford, Ct/Springfield, Ma, USA","Tampa, Florida, USA",1111,655.8241758,158.583192,WN,155.7964464
BDL,TUS,20092,35510,91940,"Hartford, Ct/Springfield, Ma, USA","Tucson, Arizona, USA",2200,59.45054945,226.8614233,AA,224.1305036
BDL,TUL,20092,35510,92080,"Hartford, Ct/Springfield, Ma, USA","Tulsa, Oklahoma, USA",1305,25.93406593,221.6451695,AA,215.6757692
BDL,IAD,20092,35510,96460,"Hartford, Ct/Springfield, Ma, USA","Washington, D.C., USA",326,276.5934066,272.2648987,US,272.0451424
BDL,PBI,20092,35510,97160,"Hartford, Ct/Springfield, Ma, USA","West Palm Beach, Florida, USA",1133,308.6813187,185.6897188,DL,197.3834708
BDL,ILM,20092,35510,97780,"Hartford, Ct/Springfield, Ma, USA","Wilmington, North Carolina, USA",600,33.95604396,156.2523625,US,161.9940343
HLN,MSP,20092,35950,57970,"Helena, Montana, USA","Minneapolis/St.Paul, Minnesota, USA",913,12.85714286,245.0344444,NW,203.9622222
HLN,PDX,20092,35950,71790,"Helena, Montana, USA","Portland, Oregon, USA",514,12.41758242,238.2657522,AS,231.5852857
HLN,SLC,20092,35950,79070,"Helena, Montana, USA","Salt Lake City, Utah, USA",402,13.2967033,286.0705785,DL,291.0883186
HLN,SEA,20092,35950,82630,"Helena, Montana, USA","Seattle, Washington, USA",491,34.28571429,185.0500641,AS,182.7783051
HLN,IAD,20092,35950,96460,"Helena, Montana, USA","Washington, D.C., USA",1840,15.82417582,383.2963889,DL,381.928
HHH,IND,20092,36420,38490,"Hilton Head Island, Sc, USA","Indianapolis, Indiana, USA",605,10.54945055,187.3570833,US,197.3522388
HHH,LGA,20092,36420,63760,"Hilton Head Island, Sc, USA","New York, New York, USA",701,27.8021978,265.6905138,US,267.1640196
HHH,PHL,20092,36420,69880,"Hilton Head Island, Sc, USA","Philadelphia, Pennsylvania, USA",609,13.2967033,280.3022314,US,284.1378505
HHH,PIT,20092,36420,70470,"Hilton Head Island, Sc, USA","Pittsburgh, Pennsylvania, USA",571,25.82417582,208.2396596,US,212.8619126
HHH,IAD,20092,36420,96460,"Hilton Head Island, Sc, USA","Washington, D.C., USA",501,32.41758242,197.0238305,US,199.415941
IAH,HSV,20092,37320,37550,"Houston, Texas, USA","Huntsville, Alabama, USA",605,20.98901099,233.7431414,DL,260.8908772
HOU,IND,20092,37320,38490,"Houston, Texas, USA","Indianapolis, Indiana, USA",862,179.8901099,211.4028039,CO,230.4828447
IAH,PSP,20092,37320,38530,"Houston, Texas, USA","Indio/Palm Springs, California, USA",1280,24.94505495,244.4923789,US,233.0527711
IAH,ITH,20092,37320,39780,"Houston, Texas, USA","Ithaca, New York, USA",1357,12.30769231,169.4835714,CO,169.4168919
HOU,JAN,20092,37320,40080,"Houston, Texas, USA","Jackson/Vicksburg, Mississippi, USA",359,242.1978022,110.3302722,WN,109.0436611
IAH,JAC,20092,37320,40120,"Houston, Texas, USA","Jackson, Wyoming, USA",1286,34.72527473,208.1412025,UA,189.4584756
HOU,JAX,20092,37320,40140,"Houston, Texas, USA","Jacksonville, Florida, USA",817,220.1098901,189.0431802,WN,180.2079048
IAH,OAJ,20092,37320,40160,"Houston, Texas, USA","Jacksonville, North Carolina, USA",1093,12.85714286,204.618547,DL,174.1109836
HOU,MCI,20092,37320,42650,"Houston, Texas, USA","Kansas City, Missouri, USA",666,308.3516484,186.7223664,WN,186.4562366
IAH,EYW,20092,37320,44060,"Houston, Texas, USA","Key West, Florida, USA",914,20.65934066,250.8944149,AA,187.6402273
IAH,GRK,20092,37320,44550,"Houston, Texas, USA","Killeen, Texas, USA",181,12.08791209,138.1951818,CO,126.7747959
IAH,TYS,20092,37320,45540,"Houston, Texas, USA","Knoxville, Tennessee, USA",782,28.13186813,222.7327734,US,208.5079546
HOU,LAS,20092,37320,48880,"Houston, Texas, USA","Las Vegas, Nevada, USA",1235,1616.483517,183.6807797,CO,196.4034776
IAH,LEX,20092,37320,49850,"Houston, Texas, USA","Lexington/Frankfort, Kentucky, USA",842,15.27472528,265.9703597,DL,295.6872727
HOU,LIT,20092,37320,50670,"Houston, Texas, USA","Little Rock, Arkansas, USA",393,186.2637363,139.0412625,WN,137.1453567
IAH,LGB,20092,37320,51200,"Houston, Texas, USA","Long Beach, California, USA",1364,28.24175824,205.9928405,US,203.700628
HOU,ISP,20092,37320,51210,"Houston, Texas, USA","Islip/Long Island, New York, USA",1465,47.36263736,185.5792575,WN,185.5765743
HOU,LAX,20092,37320,51410,"Houston, Texas, USA","Los Angeles, California, USA",1390,1820.659341,202.0048962,CO,218.0766237
HOU,SDF,20092,37320,51510,"Houston, Texas, USA","Louisville, Kentucky, USA",803,87.14285714,215.9250568,WN,210.9666158
HOU,LBB,20092,37320,51640,"Houston, Texas, USA","Lubbock, Texas, USA",475,188.6813187,146.4413978,WN,145.5775758
IAH,LYH,20092,37320,52180,"Houston, Texas, USA","Lynchburg, Virginia, USA",1067,10.21978022,215.1993548,DL,204.6775472
IAH,MSN,20092,37320,52470,"Houston, Texas, USA","Madison, Wisconsin, USA",987,39.12087912,231.252809,NW,243.1122314
HOU,MHT,20092,37320,53970,"Houston, Texas, USA","Manchester, New Hampshire, USA",1607,85.93406593,205.1316368,WN,198.0079847
IAH,MEM,20092,37320,57180,"Houston, Texas, USA","Memphis, Tennessee, USA",484,64.06593407,215.8697256,NW,220.2156615
IAH,MIA,20092,37320,57560,"Houston, Texas, USA","Miami, Florida, USA",964,492.8571429,187.0948874,CO,192.1611396
HOU,MAF,20092,37320,57650,"Houston, Texas, USA","Midland/Odessa, Texas, USA",441,253.1868132,149.1882769,WN,149.6706086
IAH,MKE,20092,37320,57850,"Houston, Texas, USA","Milwaukee, Wisconsin, USA",1005,54.28571429,213.4353644,FL,170.7115833
HOU,MSP,20092,37320,57970,"Houston, Texas, USA","Minneapolis/St.Paul, Minnesota, USA",1057,457.4725275,209.2278789,CO,212.7363626
IAH,MOT,20092,37320,58010,"Houston, Texas, USA","Minot, North Dakota, USA",1323,10.32967033,419.7097872,NW,422.5902532
IAH,MFE,20092,37320,58180,"Houston, Texas, USA","Mission/Mcallen, Texas, USA",316,153.7362637,130.7506934,CO,130.5468273
IAH,MLI,20092,37320,58700,"Houston, Texas, USA","Moline, Illinois, USA",857,37.03296703,177.0657864,FL,155.0722222
IAH,MLU,20092,37320,59050,"Houston, Texas, USA","Monroe, Louisiana, USA",275,12.74725275,291.5556897,CO,301.4132673
IAH,MYR,20092,37320,61830,"Houston, Texas, USA","Myrtle Beach, South Carolina, USA",1001,20,243.9614286,US,236.2439394
HOU,BNA,20092,37320,62860,"Houston, Texas, USA","Nashville, Tennessee, USA",670,365.8241758,169.1806458,WN,167.9882626
IAH,EWN,20092,37320,63360,"Houston, Texas, USA","New Bern, North Carolina, USA",1128,14.3956044,193.2387023,US,211.2413433
IAH,SWF,20092,37320,63380,"Houston, Texas, USA","Newburgh, New York, USA",1440,12.74725275,208.2243103,US,223.4177359
HOU,MSY,20092,37320,63580,"Houston, Texas, USA","New Orleans, Louisiana, USA",305,1703.406593,125.4177911,WN,120.7787501
IAH,PHF,20092,37320,63680,"Houston, Texas, USA","Newport News/Wmsburg, Virginia, USA",1199,56.7032967,179.6440504,DL,180.1039695
IAH,LGA,20092,37320,63760,"Houston, Texas, USA","New York, New York, USA",1428,2692.307692,266.7195984,CO,298.8526935
HOU,ORF,20092,37320,64500,"Houston, Texas, USA","Norfolk, Virginia, USA",1209,110.3296703,210.5200498,US,188.1638244
HOU,OAK,20092,37320,65420,"Houston, Texas, USA","Oakland, California, USA",1642,358.6813187,190.4025337,WN,187.2328617
HOU,OKC,20092,37320,65840,"Houston, Texas, USA","Oklahoma City, Oklahoma, USA",419,388.5714286,152.5326018,WN,149.0281271
HOU,OMA,20092,37320,66060,"Houston, Texas, USA","Omaha, Nebraska, USA",804,133.5164835,201.2985514,CO,195.5881655
HOU,ONT,20092,37320,66180,"Houston, Texas, USA","Ontario, California, USA",1345,293.0769231,200.1897525,CO,187.2292219
HOU,MCO,20092,37320,66600,"Houston, Texas, USA","Orlando, Florida, USA",853,1264.725275,166.3022678,CO,162.7884211
IAH,PFN,20092,37320,67930,"Houston, Texas, USA","Panama City, Florida, USA",579,11.75824176,256.1726168,DL,294.4890741
IAH,PSC,20092,37320,68560,"Houston, Texas, USA","Pasco, Washington, USA",1722,12.85714286,355.5991453,DL,319.8365517
IAH,PNS,20092,37320,69380,"Houston, Texas, USA","Pensacola, Florida, USA",489,18.02197802,237.6876829,FL,204.2821622
IAH,PIA,20092,37320,69470,"Houston, Texas, USA","Peoria, Illinois, USA",822,16.7032967,184.6827632,AA,170.4865823
HOU,PHL,20092,37320,69880,"Houston, Texas, USA","Philadelphia, Pennsylvania, USA",1335,1118.901099,167.349838,CO,168.6712083
HOU,PHX,20092,37320,69980,"Houston, Texas, USA","Phoenix, Arizona, USA",1020,827.2527473,178.2489904,CO,174.817265
HOU,PIT,20092,37320,70470,"Houston, Texas, USA","Pittsburgh, Pennsylvania, USA",1131,366.7032967,230.585499,CO,252.358306
IAH,PWM,20092,37320,71760,"Houston, Texas, USA","Portland, Maine, USA",1680,53.73626374,208.5754397,CO,204.7806324
HOU,PDX,20092,37320,71790,"Houston, Texas, USA","Portland, Oregon, USA",1843,315.8241758,238.6226548,CO,251.4490794
HOU,PVD,20092,37320,73020,"Houston, Texas, USA","Providence, Rhode Island, USA",1571,135.3846154,203.5329383,WN,199.9079599
HOU,RDU,20092,37320,74830,"Houston, Texas, USA","Raleigh/Durham, North Carolina, USA",1050,313.6263736,199.6212053,CO,211.9411006
IAH,RAP,20092,37320,75020,"Houston, Texas, USA","Rapid City, South Dakota, USA",1081,23.95604396,232.4287615,UA,229.5391589
HOU,RNO,20092,37320,75500,"Houston, Texas, USA","Reno, Nevada, USA",1546,119.2307692,200.8304332,WN,193.9200808
IAH,RIC,20092,37320,75820,"Houston, Texas, USA","Richmond, Virginia, USA",1166,81.42857143,218.0471525,US,211.4170518
IAH,ROA,20092,37320,76430,"Houston, Texas, USA","Roanoke, Virginia, USA",1028,32.30769231,189.2785034,DL,171.2128571
IAH,ROC,20092,37320,76620,"Houston, Texas, USA","Rochester, New York, USA",1346,75.16483517,173.9253509,CO,192.0878281
IAH,RKS,20092,37320,76770,"Houston, Texas, USA","Rock Springs, Wyoming, USA",1109,13.40659341,272.4256557,UA,296.9501333
HOU,SMF,20092,37320,77850,"Houston, Texas, USA","Sacramento, California, USA",1624,300.3296703,224.1323088,CO,226.8597332
IAH,MBS,20092,37320,77960,"Houston, Texas, USA","Saginaw, Michigan, USA",1140,14.94505495,257.5842647,NW,256.8307477
HOU,STL,20092,37320,78460,"Houston, Texas, USA","St. Louis, Missouri, USA",687,464.5054945,168.0558339,WN,165.7536996
HOU,SLC,20092,37320,79070,"Houston, Texas, USA","Salt Lake City, Utah, USA",1213,386.3736264,212.3203641,CO,210.3783844
HOU,SAT,20092,37320,79360,"Houston, Texas, USA","San Antonio, Texas, USA",192,454.5054945,120.5845696,WN,117.587583
HOU,SAN,20092,37320,79520,"Houston, Texas, USA","San Diego, California, USA",1312,656.8131868,204.8433696,CO,213.4886846
HOU,SFO,20092,37320,79830,"Houston, Texas, USA","San Francisco, California, USA",1649,823.5164835,235.8524486,CO,242.8008041
HOU,SJC,20092,37320,80050,"Houston, Texas, USA","San Jose, California, USA",1621,330.1098901,215.2786751,CO,220.2030473
HOU,SNA,20092,37320,80650,"Houston, Texas, USA","Santa Ana, California, USA",1357,449.8901099,207.1427259,CO,202.0675008
IAH,SBA,20092,37320,80690,"Houston, Texas, USA","Santa Barbara, California, USA",1475,26.15384615,291.7565546,US,223.476
IAH,SRQ,20092,37320,82080,"Houston, Texas, USA","Sarasota/Bradenton, Florida, USA",796,16.15384615,201.3860544,DL,203.1386607
IAH,SAV,20092,37320,82340,"Houston, Texas, USA","Savannah, Georgia, USA",853,26.15384615,238.2171008,DL,271.9909195
IAH,AVP,20092,37320,82600,"Houston, Texas, USA","Scranton/Wilkes-Barre, Pa, USA",1360,17.47252747,236.2603774,CO,222.2632222
HOU,SEA,20092,37320,82630,"Houston, Texas, USA","Seattle, Washington, USA",1894,677.5824176,230.3774262,CO,237.0636637
IAH,SHV,20092,37320,83600,"Houston, Texas, USA","Shreveport, Louisiana, USA",211,20.54945055,340.3741711,CO,346.3777273
IAH,FSD,20092,37320,84300,"Houston, Texas, USA","Sioux Falls, South Dakota, USA",964,15.16483517,252.1697826,NW,255.8331148
IAH,SBN,20092,37320,85070,"Houston, Texas, USA","South Bend, Indiana, USA",971,10.21978022,294.3505376,CO,256.0975
HOU,GEG,20092,37320,85290,"Houston, Texas, USA","Spokane, Washington, USA",1716,74.50549451,206.775,WN,194.0253086
IAH,SGF,20092,37320,85370,"Houston, Texas, USA","Springfield, Missouri, USA",535,30.21978022,180.4532727,AA,184.4786342
IAH,SYR,20092,37320,86840,"Houston, Texas, USA","Syracuse, New York, USA",1410,84.28571429,187.6011343,CO,185.0580287
IAH,TLH,20092,37320,87620,"Houston, Texas, USA","Tallahassee, Florida, USA",658,21.0989011,235.239375,DL,279.6767188
HOU,TPA,20092,37320,87870,"Houston, Texas, USA","Tampa, Florida, USA",787,580,184.547878,CO,187.9742422
IAH,TVC,20092,37320,91230,"Houston, Texas, USA","Traverse City, Michigan, USA",1168,13.51648352,292.0050407,NW,323.0982609
HOU,TUS,20092,37320,91940,"Houston, Texas, USA","Tucson, Arizona, USA",945,64.28571429,214.6678291,CO,242.0579641
HOU,TUL,20092,37320,92080,"Houston, Texas, USA","Tulsa, Oklahoma, USA",453,430,156.6825939,WN,154.9651614
IAH,TYR,20092,37320,92760,"Houston, Texas, USA","Tyler, Texas, USA",187,17.03296703,199.5883871,CO,201.6796711
HOU,IAD,20092,37320,96460,"Houston, Texas, USA","Washington, D.C., USA",1218,1127.582418,257.6724247,CO,281.9159467
HOU,PBI,20092,37320,97160,"Houston, Texas, USA","West Palm Beach, Florida, USA",956,152.0879121,192.4777818,CO,192.1848065
IAH,HPN,20092,37320,97390,"Houston, Texas, USA","White Plains, New York, USA",1444,26.15384615,176.609916,DL,176.603494
IAH,ICT,20092,37320,97500,"Houston, Texas, USA","Wichita, Kansas, USA",565,10.76923077,233.117449,AA,221.9069565
IAH,ILM,20092,37320,97780,"Houston, Texas, USA","Wilmington, North Carolina, USA",1068,39.89010989,194.3528926,US,203.0291351
HSV,JAX,20092,37550,40140,"Huntsville, Alabama, USA","Jacksonville, Florida, USA",412,18.9010989,233.3223256,DL,244.94475
HSV,MCI,20092,37550,42650,"Huntsville, Alabama, USA","Kansas City, Missouri, USA",544,21.97802198,207.13355,DL,243.0821053
HSV,GRK,20092,37550,44550,"Huntsville, Alabama, USA","Killeen, Texas, USA",688,11.86813187,262.1301852,AA,276.1656322
HSV,LAS,20092,37550,48880,"Huntsville, Alabama, USA","Las Vegas, Nevada, USA",1600,56.37362637,218.0582456,AA,185.9893374
HSV,LAX,20092,37550,51410,"Huntsville, Alabama, USA","Los Angeles, California, USA",1803,92.85714286,254.2292781,AA,208.9758467
HSV,MHT,20092,37550,53970,"Huntsville, Alabama, USA","Manchester, New Hampshire, USA",1004,28.79120879,193.8358015,US,189.9567066
HSV,MIA,20092,37550,57560,"Huntsville, Alabama, USA","Miami, Florida, USA",722,20.54945055,237.5871123,DL,253.073629
HSV,MKE,20092,37550,57850,"Huntsville, Alabama, USA","Milwaukee, Wisconsin, USA",576,14.17582418,213.0944186,DL,217.9075
HSV,MSP,20092,37550,57970,"Huntsville, Alabama, USA","Minneapolis/St.Paul, Minnesota, USA",785,33.40659341,259.9130263,NW,269.0117284
HSV,PHF,20092,37550,63680,"Huntsville, Alabama, USA","Newport News/Wmsburg, Virginia, USA",602,11.31868132,306.8135922,DL,356.170303
HSV,LGA,20092,37550,63760,"Huntsville, Alabama, USA","New York, New York, USA",823,130.989011,208.3786493,DL,212.4534739
HSV,ORF,20092,37550,64500,"Huntsville, Alabama, USA","Norfolk, Virginia, USA",614,28.79120879,212.5262595,DL,228.2754887
HSV,OKC,20092,37550,65840,"Huntsville, Alabama, USA","Oklahoma City, Oklahoma, USA",616,11.42857143,280.4404808,AA,256.59
HSV,ONT,20092,37550,66180,"Huntsville, Alabama, USA","Ontario, California, USA",1756,22.30769231,293.2904434,AA,261.0894546
HSV,MCO,20092,37550,66600,"Huntsville, Alabama, USA","Orlando, Florida, USA",535,88.02197802,286.5556055,DL,301.1456672
HSV,PHL,20092,37550,69880,"Huntsville, Alabama, USA","Philadelphia, Pennsylvania, USA",730,66.59340659,183.865066,US,181.3095971
HSV,PHX,20092,37550,69980,"Huntsville, Alabama, USA","Phoenix, Arizona, USA",1447,48.9010989,238.8693034,AA,203.5712571
HSV,PIT,20092,37550,70470,"Huntsville, Alabama, USA","Pittsburgh, Pennsylvania, USA",540,26.15384615,154.5297899,DL,160.7812381
HSV,PDX,20092,37550,71790,"Huntsville, Alabama, USA","Portland, Oregon, USA",2022,20.32967033,223.7680541,DL,265.6008621
HSV,PVD,20092,37550,73020,"Huntsville, Alabama, USA","Providence, Rhode Island, USA",966,21.53846154,172.457551,US,178.1133071
HSV,RDU,20092,37550,74830,"Huntsville, Alabama, USA","Raleigh/Durham, North Carolina, USA",460,33.2967033,164.9309571,DL,183.1597333
HSV,RIC,20092,37550,75820,"Huntsville, Alabama, USA","Richmond, Virginia, USA",565,24.50549451,230.9980269,DL,233.8367456
HSV,SMF,20092,37550,77850,"Huntsville, Alabama, USA","Sacramento, California, USA",1942,16.7032967,226.9971711,UA,201.4671429
HSV,STL,20092,37550,78460,"Huntsville, Alabama, USA","St. Louis, Missouri, USA",346,20.43956044,224.5553226,DL,262.2195699
HSV,SLC,20092,37550,79070,"Huntsville, Alabama, USA","Salt Lake City, Utah, USA",1438,30.87912088,398.7288968,DL,477.2003371
HSV,SAT,20092,37550,79360,"Huntsville, Alabama, USA","San Antonio, Texas, USA",770,36.92307692,201.968631,AA,195.4833659
HSV,SAN,20092,37550,79520,"Huntsville, Alabama, USA","San Diego, California, USA",1750,43.2967033,287.0623604,AA,224.4545274
HSV,SFO,20092,37550,79830,"Huntsville, Alabama, USA","San Francisco, California, USA",1990,38.46153846,249.0152,AA,201.8760284
HSV,SJC,20092,37550,80050,"Huntsville, Alabama, USA","San Jose, California, USA",1967,32.30769231,268.9332993,AA,297.0522485
HSV,SNA,20092,37550,80650,"Huntsville, Alabama, USA","Santa Ana, California, USA",1776,29.56043956,271.4277695,AA,257.9321769
HSV,SEA,20092,37550,82630,"Huntsville, Alabama, USA","Seattle, Washington, USA",2033,57.03296703,237.9363777,AA,198.000559
HSV,SYR,20092,37550,86840,"Huntsville, Alabama, USA","Syracuse, New York, USA",819,21.53846154,180.6479592,US,157.4054945
HSV,TPA,20092,37550,87870,"Huntsville, Alabama, USA","Tampa, Florida, USA",523,39.89010989,222.8250964,US,288.8417089
HSV,TUS,20092,37550,91940,"Huntsville, Alabama, USA","Tucson, Arizona, USA",1405,33.95604396,351.3888673,AA,343.4633333
HSV,IAD,20092,37550,96460,"Huntsville, Alabama, USA","Washington, D.C., USA",613,361.6483517,290.1832391,US,293.4592153
HSV,PBI,20092,37550,97160,"Huntsville, Alabama, USA","West Palm Beach, Florida, USA",677,11.64835165,265.4456604,DL,293.7656522
IDA,LAS,20092,37940,48880,"Idaho Falls, Idaho, USA","Las Vegas, Nevada, USA",539,38.13186813,117.2476369,G4,79.67689139
IDA,MSP,20092,37940,57970,"Idaho Falls, Idaho, USA","Minneapolis/St.Paul, Minnesota, USA",939,10.76923077,273.5933674,DL,295.4625
IDA,LGA,20092,37940,63760,"Idaho Falls, Idaho, USA","New York, New York, USA",1961,16.04395604,266.5383562,DL,282.8233824
IDA,PHX,20092,37940,69980,"Idaho Falls, Idaho, USA","Phoenix, Arizona, USA",695,11.64835165,274.400566,DL,282.7466265
IDA,PDX,20092,37940,71790,"Idaho Falls, Idaho, USA","Portland, Oregon, USA",539,25.93406593,205.2137712,DL,231.8710811
IDA,SMF,20092,37940,77850,"Idaho Falls, Idaho, USA","Sacramento, California, USA",598,10.98901099,223.8065,DL,226.6548193
IDA,SEA,20092,37940,82630,"Idaho Falls, Idaho, USA","Seattle, Washington, USA",566,50.54945055,185.0371522,AS,178.9562426
IDA,GEG,20092,37940,85290,"Idaho Falls, Idaho, USA","Spokane, Washington, USA",388,12.41758242,175.3821239,DL,170.8839241
IDA,IAD,20092,37940,96460,"Idaho Falls, Idaho, USA","Washington, D.C., USA",1840,20.98901099,410.1002618,DL,401.2459048
IND,PSP,20092,38490,38530,"Indianapolis, Indiana, USA","Indio/Palm Springs, California, USA",1716,20.76923077,198.692963,AA,177.0100909
IND,JAN,20092,38490,40080,"Indianapolis, Indiana, USA","Jackson/Vicksburg, Mississippi, USA",554,30.54945055,188.9871223,DL,196.8547445
IND,JAX,20092,38490,40140,"Indianapolis, Indiana, USA","Jacksonville, Florida, USA",688,254.6153846,106.5293138,WN,99.44071247
IND,OAJ,20092,38490,40160,"Indianapolis, Indiana, USA","Jacksonville, North Carolina, USA",585,10.21978022,208.2024731,US,189.9746053
IND,MCI,20092,38490,42650,"Indianapolis, Indiana, USA","Kansas City, Missouri, USA",451,297.4725275,111.6831178,WN,107.9816098
IND,GRK,20092,38490,44550,"Indianapolis, Indiana, USA","Killeen, Texas, USA",882,16.48351648,187.7536,AA,190.4776423
IND,TYS,20092,38490,45540,"Indianapolis, Indiana, USA","Knoxville, Tennessee, USA",298,11.31868132,169.6495146,US,169.5078571
IND,LAS,20092,38490,48880,"Indianapolis, Indiana, USA","Las Vegas, Nevada, USA",1591,920.989011,149.8703365,WN,147.2481617
IND,LNK,20092,38490,50370,"Indianapolis, Indiana, USA","Lincoln, Nebraska, USA",559,10.76923077,209.1852041,UA,207.8488636
IND,LIT,20092,38490,50670,"Indianapolis, Indiana, USA","Little Rock, Arkansas, USA",475,36.37362637,170.7711783,NW,151.1715385
IND,ISP,20092,38490,51210,"Indianapolis, Indiana, USA","Islip/Long Island, New York, USA",700,25.16483517,184.7058952,WN,187.4061497
IND,LAX,20092,38490,51410,"Indianapolis, Indiana, USA","Los Angeles, California, USA",1814,491.8681319,203.2491935,NW,188.9493898
IND,LBB,20092,38490,51640,"Indianapolis, Indiana, USA","Lubbock, Texas, USA",957,12.74725275,185.9438793,AA,196.8254688
IND,MSN,20092,38490,52470,"Indianapolis, Indiana, USA","Madison, Wisconsin, USA",284,23.84615385,163.113871,NW,184.9146032
IND,MHT,20092,38490,53970,"Indianapolis, Indiana, USA","Manchester, New Hampshire, USA",802,83.51648352,151.7493684,WN,151.7438247
IND,MEM,20092,38490,57180,"Indianapolis, Indiana, USA","Memphis, Tennessee, USA",381,70.21978022,247.0196401,NW,256.2126347
IND,MIA,20092,38490,57560,"Indianapolis, Indiana, USA","Miami, Florida, USA",1021,166.9230769,169.7614615,AA,172.6347079
IND,MKE,20092,38490,57850,"Indianapolis, Indiana, USA","Milwaukee, Wisconsin, USA",238,51.31868132,244.0553747,YX,244.7526738
IND,MSP,20092,38490,57970,"Indianapolis, Indiana, USA","Minneapolis/St.Paul, Minnesota, USA",503,343.1868132,199.2123471,NW,204.3714766
IND,MFE,20092,38490,58180,"Indianapolis, Indiana, USA","Mission/Mcallen, Texas, USA",1161,17.8021978,210.7872222,CO,235.0704546
