originapt,destapt,quart,origincity,destcity,origin,destination,distance,passengers,fare,carrier_lg,fare_lg
BDL,TUL,20082,35510,92080,"Hartford, Ct/Springfield, Ma, USA","Tulsa, Oklahoma, USA",1305,34.94505495,233.2106604,DL,243.5417699
BDL,IAD,20082,35510,96460,"Hartford, Ct/Springfield, Ma, USA","Washington, D.C., USA",326,390.989011,258.6298314,US,255.7921272
BDL,PBI,20082,35510,97160,"Hartford, Ct/Springfield, Ma, USA","West Palm Beach, Florida, USA",1133,331.0989011,184.6777066,DL,186.609677
BDL,ICT,20082,35510,97500,"Hartford, Ct/Springfield, Ma, USA","Wichita, Kansas, USA",1345,15.93406593,308.6145517,DL,316.9365854
BDL,ILM,20082,35510,97780,"Hartford, Ct/Springfield, Ma, USA","Wilmington, North Carolina, USA",600,34.83516484,190.7797476,US,194.7273455
HLN,MSP,20082,35950,57970,"Helena, Montana, USA","Minneapolis/St.Paul, Minnesota, USA",913,10.21978022,342.3582796,NW,315.6371875
HLN,LGA,20082,35950,63760,"Helena, Montana, USA","New York, New York, USA",1940,10.21978022,448.8080645,DL,457.5522727
HLN,PDX,20082,35950,71790,"Helena, Montana, USA","Portland, Oregon, USA",514,12.52747253,258.6342105,DL,269.8544828
HLN,SMF,20082,35950,77850,"Helena, Montana, USA","Sacramento, California, USA",732,10.43956044,283.3256842,DL,291.6710769
HLN,SLC,20082,35950,79070,"Helena, Montana, USA","Salt Lake City, Utah, USA",402,13.95604396,330.3411024,DL,333.7754622
HLN,SEA,20082,35950,82630,"Helena, Montana, USA","Seattle, Washington, USA",491,32.52747253,210.2967905,AS,207.3621533
HLN,IAD,20082,35950,96460,"Helena, Montana, USA","Washington, D.C., USA",1840,14.94505495,478.6561765,DL,513.1493443
HHH,LGA,20082,36420,63760,"Hilton Head Island, Sc, USA","New York, New York, USA",701,41.75824176,254.707,US,269.1038328
HHH,PHL,20082,36420,69880,"Hilton Head Island, Sc, USA","Philadelphia, Pennsylvania, USA",609,23.18681319,237.7007583,US,233.9861905
HHH,PIT,20082,36420,70470,"Hilton Head Island, Sc, USA","Pittsburgh, Pennsylvania, USA",571,20.10989011,238.8143169,US,269.0141379
HHH,IAD,20082,36420,96460,"Hilton Head Island, Sc, USA","Washington, D.C., USA",501,23.95604396,217.9991284,US,213.7108649
IAH,HSV,20082,37320,37550,"Houston, Texas, USA","Huntsville, Alabama, USA",605,101.6483517,228.6682919,CO,214.7429755
HOU,IND,20082,37320,38490,"Houston, Texas, USA","Indianapolis, Indiana, USA",862,375.7142857,241.9985639,CO,261.1095119
IAH,PSP,20082,37320,38530,"Houston, Texas, USA","Indio/Palm Springs, California, USA",1280,36.04395604,252.5039024,CO,238.8703252
HOU,JAN,20082,37320,40080,"Houston, Texas, USA","Jackson/Vicksburg, Mississippi, USA",359,379.4505495,117.0906864,WN,107.4421345
IAH,JAC,20082,37320,40120,"Houston, Texas, USA","Jackson, Wyoming, USA",1286,32.1978022,271.4910922,UA,268.3273276
HOU,JAX,20082,37320,40140,"Houston, Texas, USA","Jacksonville, Florida, USA",817,305.9340659,190.7920331,CO,206.3509839
IAH,OAJ,20082,37320,40160,"Houston, Texas, USA","Jacksonville, North Carolina, USA",1093,12.85714286,243.6235897,US,229.265
IAH,AZO,20082,37320,41900,"Houston, Texas, USA","Kalamazoo, Michigan, USA",1005,10.10989011,315.0752174,NW,318.9552632
IAH,FCA,20082,37320,42080,"Houston, Texas, USA","Kalispell, Montana, USA",1613,13.07692308,313.9722689,DL,305.6127083
HOU,MCI,20082,37320,42650,"Houston, Texas, USA","Kansas City, Missouri, USA",666,597.4725275,191.2176255,WN,166.7941251
IAH,EYW,20082,37320,44060,"Houston, Texas, USA","Key West, Florida, USA",914,22.41758242,280.4986275,CO,280.8342353
IAH,GRK,20082,37320,44550,"Houston, Texas, USA","Killeen, Texas, USA",181,12.1978022,122.6574775,CO,118.2617757
IAH,TYS,20082,37320,45540,"Houston, Texas, USA","Knoxville, Tennessee, USA",782,99.12087912,309.7404656,CO,313.1900286
IAH,LFT,20082,37320,47710,"Houston, Texas, USA","Lafayette, Louisiana, USA",201,47.14285714,365.3651049,CO,365.3651049
IAH,LAN,20082,37320,48400,"Houston, Texas, USA","Lansing, Michigan, USA",1065,16.59340659,225.4113907,NW,225.7196117
IAH,LRD,20082,37320,48660,"Houston, Texas, USA","Laredo, Texas, USA",301,21.86813187,335.5711055,CO,354.7351724
HOU,LAS,20082,37320,48880,"Houston, Texas, USA","Las Vegas, Nevada, USA",1235,1748.681319,187.3738855,CO,203.1077547
IAH,LEX,20082,37320,49850,"Houston, Texas, USA","Lexington/Frankfort, Kentucky, USA",842,77.8021978,271.5088983,CO,272.0790167
HOU,LIT,20082,37320,50670,"Houston, Texas, USA","Little Rock, Arkansas, USA",393,335.7142857,141.413856,WN,132.2119647
IAH,LGB,20082,37320,51200,"Houston, Texas, USA","Long Beach, California, USA",1364,11.86813187,202.4178704,US,196.3612644
HOU,ISP,20082,37320,51210,"Houston, Texas, USA","Islip/Long Island, New York, USA",1465,51.42857143,188.2952564,WN,180.6415728
HOU,LAX,20082,37320,51410,"Houston, Texas, USA","Los Angeles, California, USA",1390,1893.626374,232.7251979,CO,262.8964281
HOU,SDF,20082,37320,51510,"Houston, Texas, USA","Louisville, Kentucky, USA",803,145.0549451,243.1418333,WN,218.9457737
HOU,LBB,20082,37320,51640,"Houston, Texas, USA","Lubbock, Texas, USA",475,351.0989011,134.4368639,WN,131.4151883
IAH,MSN,20082,37320,52470,"Houston, Texas, USA","Madison, Wisconsin, USA",987,40.21978022,324.3547541,NW,344.1935135
HOU,MHT,20082,37320,53970,"Houston, Texas, USA","Manchester, New Hampshire, USA",1607,126.1538462,229.3164721,WN,205.7456135
IAH,MFR,20082,37320,56840,"Houston, Texas, USA","Medford, Oregon, USA",1749,13.95604396,278.4288189,UA,281.7643243
IAH,MEM,20082,37320,57180,"Houston, Texas, USA","Memphis, Tennessee, USA",484,153.7362637,362.2319871,CO,412.5856355
IAH,MIA,20082,37320,57560,"Houston, Texas, USA","Miami, Florida, USA",964,571.2087912,183.2390477,CO,194.3387068
HOU,MAF,20082,37320,57650,"Houston, Texas, USA","Midland/Odessa, Texas, USA",441,458.9010989,149.5554167,WN,141.6532112
IAH,MKE,20082,37320,57850,"Houston, Texas, USA","Milwaukee, Wisconsin, USA",1005,200.1098901,266.0454366,CO,281.2570241
IAH,MSP,20082,37320,57970,"Houston, Texas, USA","Minneapolis/St.Paul, Minnesota, USA",1057,456.8131868,346.570789,NW,348.429589
IAH,MOT,20082,37320,58010,"Houston, Texas, USA","Minot, North Dakota, USA",1300,11.97802198,605.1322936,NW,584.0121111
IAH,MFE,20082,37320,58180,"Houston, Texas, USA","Mission/Mcallen, Texas, USA",316,245.6043956,128.913038,CO,128.3018075
IAH,MSO,20082,37320,58220,"Houston, Texas, USA","Missoula, Montana, USA",1561,13.62637363,307.5894355,UA,285.6976364
IAH,MOB,20082,37320,58520,"Houston, Texas, USA","Mobile, Alabama, USA",427,92.30769231,372.0795952,CO,374.3555748
IAH,MLI,20082,37320,58700,"Houston, Texas, USA","Moline, Illinois, USA",857,49.23076923,192.7309821,NW,193.7095139
IAH,MLU,20082,37320,59050,"Houston, Texas, USA","Monroe, Louisiana, USA",275,12.1978022,349.9963063,CO,359.6520388
IAH,MGM,20082,37320,59370,"Houston, Texas, USA","Montgomery, Alabama, USA",558,11.97802198,348.4961468,CO,326.5763934
IAH,MTJ,20082,37320,59500,"Houston, Texas, USA","Montrose, Colorado, USA",945,16.48351648,238.6558667,CO,228.5438525
IAH,MYR,20082,37320,61830,"Houston, Texas, USA","Myrtle Beach, South Carolina, USA",1001,29.12087912,263.7463774,DL,236.4257937
HOU,BNA,20082,37320,62860,"Houston, Texas, USA","Nashville, Tennessee, USA",670,691.5384615,161.1837343,WN,153.4400652
IAH,EWN,20082,37320,63360,"Houston, Texas, USA","New Bern, North Carolina, USA",1128,11.20879121,230.5379412,US,227.271194
IAH,SWF,20082,37320,63380,"Houston, Texas, USA","Newburgh, New York, USA",1440,16.59340659,224.1233775,FL,212.3056863
HOU,MSY,20082,37320,63580,"Houston, Texas, USA","New Orleans, Louisiana, USA",305,1982.747253,126.672621,WN,117.5830895
IAH,PHF,20082,37320,63680,"Houston, Texas, USA","Newport News/Wmsburg, Virginia, USA",1199,55.82417582,215.2529134,FL,192.6456627
IAH,LGA,20082,37320,63760,"Houston, Texas, USA","New York, New York, USA",1428,2934.065934,291.8302772,CO,323.3315796
HOU,ORF,20082,37320,64500,"Houston, Texas, USA","Norfolk, Virginia, USA",1209,163.2967033,262.9154509,CO,277.6254386
HOU,OAK,20082,37320,65420,"Houston, Texas, USA","Oakland, California, USA",1642,559.3406593,206.0589352,WN,179.5069923
HOU,OKC,20082,37320,65840,"Houston, Texas, USA","Oklahoma City, Oklahoma, USA",419,730,148.6271338,WN,133.478106
HOU,OMA,20082,37320,66060,"Houston, Texas, USA","Omaha, Nebraska, USA",804,256.7032967,241.3116353,CO,250.6115444
HOU,ONT,20082,37320,66180,"Houston, Texas, USA","Ontario, California, USA",1345,306.1538462,228.2423403,CO,226.2316218
HOU,MCO,20082,37320,66600,"Houston, Texas, USA","Orlando, Florida, USA",853,1390.21978,171.2099518,CO,175.7289035
IAH,PSC,20082,37320,68560,"Houston, Texas, USA","Pasco, Washington, USA",1702,16.48351648,344.8707333,DL,319.5230121
IAH,PNS,20082,37320,69380,"Houston, Texas, USA","Pensacola, Florida, USA",489,56.37362637,285.7033138,CO,314.1554392
IAH,PIA,20082,37320,69470,"Houston, Texas, USA","Peoria, Illinois, USA",822,21.75824176,247.7465152,AA,211.6914894
HOU,PHL,20082,37320,69880,"Houston, Texas, USA","Philadelphia, Pennsylvania, USA",1335,1071.208791,201.771984,CO,222.1013396
HOU,PHX,20082,37320,69980,"Houston, Texas, USA","Phoenix, Arizona, USA",1020,990.3296703,178.4494119,WN,165.7340667
HOU,PIT,20082,37320,70470,"Houston, Texas, USA","Pittsburgh, Pennsylvania, USA",1131,419.2307692,265.1913657,CO,279.5269824
IAH,PWM,20082,37320,71760,"Houston, Texas, USA","Portland, Maine, USA",1680,46.81318681,284.3528169,CO,293.6048447
HOU,PDX,20082,37320,71790,"Houston, Texas, USA","Portland, Oregon, USA",1843,354.2857143,244.9679373,CO,251.1260361
HOU,PVD,20082,37320,73020,"Houston, Texas, USA","Providence, Rhode Island, USA",1571,154.2857143,228.9984615,WN,202.7397011
HOU,RDU,20082,37320,74830,"Houston, Texas, USA","Raleigh/Durham, North Carolina, USA",1050,407.3626374,231.0633181,CO,249.9471739
IAH,RAP,20082,37320,75020,"Houston, Texas, USA","Rapid City, South Dakota, USA",1081,24.50549451,247.6317937,UA,232.21775
HOU,RNO,20082,37320,75500,"Houston, Texas, USA","Reno, Nevada, USA",1546,140.3296703,222.2826703,CO,219.9037009
IAH,RIC,20082,37320,75820,"Houston, Texas, USA","Richmond, Virginia, USA",1166,176.1538462,282.2181597,CO,302.3906225
IAH,ROA,20082,37320,76430,"Houston, Texas, USA","Roanoke, Virginia, USA",1028,24.17582418,341.8049546,DL,390.2145882
IAH,RST,20082,37320,76590,"Houston, Texas, USA","Rochester, Minnesota, USA",996,10.21978022,304.8084946,NW,314.6704082
IAH,ROC,20082,37320,76620,"Houston, Texas, USA","Rochester, New York, USA",1346,72.74725275,239.2442598,CO,273.9391617
IAH,RKS,20082,37320,76770,"Houston, Texas, USA","Rock Springs, Wyoming, USA",1109,17.47252747,337.7484906,UA,332.0822764
HOU,SMF,20082,37320,77850,"Houston, Texas, USA","Sacramento, California, USA",1624,323.8461539,238.1239057,CO,234.0085789
IAH,MBS,20082,37320,77960,"Houston, Texas, USA","Saginaw, Michigan, USA",1121,31.42857143,246.5043357,NW,235.3578077
HOU,STL,20082,37320,78460,"Houston, Texas, USA","St. Louis, Missouri, USA",687,681.5384615,162.0388713,WN,152.9883475
HOU,SLC,20082,37320,79070,"Houston, Texas, USA","Salt Lake City, Utah, USA",1213,469.2307692,232.5916885,CO,251.805254
HOU,SAT,20082,37320,79360,"Houston, Texas, USA","San Antonio, Texas, USA",192,631.5384615,117.7531721,WN,111.6892777
HOU,SAN,20082,37320,79520,"Houston, Texas, USA","San Diego, California, USA",1312,734.3956044,212.449189,CO,214.2576957
HOU,SFO,20082,37320,79830,"Houston, Texas, USA","San Francisco, California, USA",1649,786.1538462,276.3303439,CO,279.4224002
HOU,SJC,20082,37320,80050,"Houston, Texas, USA","San Jose, California, USA",1621,381.6483517,232.6072301,CO,233.0220532
IAH,SBP,20082,37320,80330,"Houston, Texas, USA","San Luis Obispo, California, USA",1527,14.17582418,286.0232558,US,255.8823684
HOU,SNA,20082,37320,80650,"Houston, Texas, USA","Santa Ana, California, USA",1357,465.9340659,261.0766321,CO,262.5030332
IAH,SBA,20082,37320,80690,"Houston, Texas, USA","Santa Barbara, California, USA",1475,27.47252747,296.44588,US,229.1878196
IAH,SRQ,20082,37320,82080,"Houston, Texas, USA","Sarasota/Bradenton, Florida, USA",796,14.83516484,194.9468148,CO,179.0316071
IAH,SAV,20082,37320,82340,"Houston, Texas, USA","Savannah, Georgia, USA",853,109.3406593,252.4879297,CO,252.9556191
IAH,AVP,20082,37320,82600,"Houston, Texas, USA","Scranton/Wilkes-Barre, Pa, USA",1360,18.57142857,274.0186391,CO,276.514375
HOU,SEA,20082,37320,82630,"Houston, Texas, USA","Seattle, Washington, USA",1894,744.0659341,256.3824635,CO,262.0149279
IAH,SHV,20082,37320,83600,"Houston, Texas, USA","Shreveport, Louisiana, USA",211,17.36263736,312.1533544,CO,310.6940146
IAH,FSD,20082,37320,84300,"Houston, Texas, USA","Sioux Falls, South Dakota, USA",964,24.28571429,268.6628959,UA,236.9218853
IAH,SBN,20082,37320,85070,"Houston, Texas, USA","South Bend, Indiana, USA",971,12.08791209,380.738,CO,407.1994595
HOU,GEG,20082,37320,85290,"Houston, Texas, USA","Spokane, Washington, USA",1716,73.18681319,246.4066667,WN,222.1146309
IAH,SGF,20082,37320,85370,"Houston, Texas, USA","Springfield, Missouri, USA",535,19.78021978,369.65,AA,358.6692593
IAH,SYR,20082,37320,86840,"Houston, Texas, USA","Syracuse, New York, USA",1410,84.50549451,254.066788,CO,273.600293
IAH,TLH,20082,37320,87620,"Houston, Texas, USA","Tallahassee, Florida, USA",658,29.23076923,308.4092481,CO,307.7596985
HOU,TPA,20082,37320,87870,"Houston, Texas, USA","Tampa, Florida, USA",787,623.2967033,179.1976481,CO,193.0062032
IAH,TVC,20082,37320,91230,"Houston, Texas, USA","Traverse City, Michigan, USA",1168,21.53846154,373.9509184,NW,375.43232
HOU,TUS,20082,37320,91940,"Houston, Texas, USA","Tucson, Arizona, USA",945,128.2417582,244.1377892,CO,243.0302029
HOU,TUL,20082,37320,92080,"Houston, Texas, USA","Tulsa, Oklahoma, USA",453,761.978022,153.9115835,WN,144.6603599
HOU,IAD,20082,37320,96460,"Houston, Texas, USA","Washington, D.C., USA",1218,1172.967033,293.4746243,CO,309.3518011
IAH,CWA,20082,37320,96830,"Houston, Texas, USA","Stevens Point, Wisconsin, USA",1067,10.54945055,308.0132292,NW,279.0955385
HOU,PBI,20082,37320,97160,"Houston, Texas, USA","West Palm Beach, Florida, USA",956,182.967033,209.7505706,CO,206.6438796
IAH,HPN,20082,37320,97390,"Houston, Texas, USA","White Plains, New York, USA",1444,17.03296703,234.5971613,DL,237.8934375
IAH,ICT,20082,37320,97500,"Houston, Texas, USA","Wichita, Kansas, USA",565,103.8461539,311.933873,CO,313.2066979
IAH,SPS,20082,37320,97530,"Houston, Texas, USA","Wichita Falls, Texas, USA",354,11.75824176,158.2986916,AA,159.0773077
IAH,ILM,20082,37320,97780,"Houston, Texas, USA","Wilmington, North Carolina, USA",1068,40.21978022,222.7578689,US,222.4499444
HSV,JAX,20082,37550,40140,"Huntsville, Alabama, USA","Jacksonville, Florida, USA",412,18.57142857,209.9650888,DL,184.2225843
HSV,MCI,20082,37550,42650,"Huntsville, Alabama, USA","Kansas City, Missouri, USA",544,21.97802198,238.4534,AA,212.6198592
HSV,GRK,20082,37550,44550,"Huntsville, Alabama, USA","Killeen, Texas, USA",688,11.53846154,290.9313333,AA,274.4548276
HSV,LAS,20082,37550,48880,"Huntsville, Alabama, USA","Las Vegas, Nevada, USA",1600,75.4945055,246.4537846,AA,215.9992878
HSV,LAX,20082,37550,51410,"Huntsville, Alabama, USA","Los Angeles, California, USA",1803,109.3406593,295.0170452,AA,275.0936926
HSV,MHT,20082,37550,53970,"Huntsville, Alabama, USA","Manchester, New Hampshire, USA",1004,25.05494506,277.4287719,US,230.3162712
HSV,MIA,20082,37550,57560,"Huntsville, Alabama, USA","Miami, Florida, USA",722,22.1978022,213.9059901,DL,198.7263704
HSV,MKE,20082,37550,57850,"Huntsville, Alabama, USA","Milwaukee, Wisconsin, USA",576,14.17582418,264.9273643,NW,251.4414706
HSV,MSP,20082,37550,57970,"Huntsville, Alabama, USA","Minneapolis/St.Paul, Minnesota, USA",785,31.42857143,382.6837063,NW,378.6559551
HSV,MSY,20082,37550,63580,"Huntsville, Alabama, USA","New Orleans, Louisiana, USA",380,10.10989011,282.0866304,DL,318.4084211
HSV,PHF,20082,37550,63680,"Huntsville, Alabama, USA","Newport News/Wmsburg, Virginia, USA",602,11.0989011,285.8851485,DL,288.8333962
HSV,LGA,20082,37550,63760,"Huntsville, Alabama, USA","New York, New York, USA",823,121.3186813,262.1556341,DL,286.9369392
HSV,ORF,20082,37550,64500,"Huntsville, Alabama, USA","Norfolk, Virginia, USA",614,30.43956044,221.2079061,US,237.9769753
HSV,OKC,20082,37550,65840,"Huntsville, Alabama, USA","Oklahoma City, Oklahoma, USA",616,12.85714286,309.8313675,AA,289.3757447
HSV,OMA,20082,37550,66060,"Huntsville, Alabama, USA","Omaha, Nebraska, USA",677,11.97802198,271.5622936,NW,234.9194444
HSV,ONT,20082,37550,66180,"Huntsville, Alabama, USA","Ontario, California, USA",1756,26.04395604,350.6174262,AA,314.26
HSV,MCO,20082,37550,66600,"Huntsville, Alabama, USA","Orlando, Florida, USA",535,119.1208791,285.296024,DL,286.996035
HSV,PHL,20082,37550,69880,"Huntsville, Alabama, USA","Philadelphia, Pennsylvania, USA",730,74.3956044,197.7169276,US,204.165422
HSV,PHX,20082,37550,69980,"Huntsville, Alabama, USA","Phoenix, Arizona, USA",1447,48.79120879,301.2715766,AA,300.2031308
HSV,PIT,20082,37550,70470,"Huntsville, Alabama, USA","Pittsburgh, Pennsylvania, USA",540,32.96703297,196.2788333,DL,174.8117742
HSV,PDX,20082,37550,71790,"Huntsville, Alabama, USA","Portland, Oregon, USA",2022,23.84615385,284.2556682,AA,239.4249398
HSV,PVD,20082,37550,73020,"Huntsville, Alabama, USA","Providence, Rhode Island, USA",966,22.1978022,200.8077228,US,195.2903175
HSV,RDU,20082,37550,74830,"Huntsville, Alabama, USA","Raleigh/Durham, North Carolina, USA",460,33.95604396,185.6952427,DL,192.701375
HSV,RNO,20082,37550,75500,"Huntsville, Alabama, USA","Reno, Nevada, USA",1843,11.20879121,329.6303922,AA,301.3558571
HSV,RIC,20082,37550,75820,"Huntsville, Alabama, USA","Richmond, Virginia, USA",565,15.4945055,312.7389362,US,314.6630986
HSV,SMF,20082,37550,77850,"Huntsville, Alabama, USA","Sacramento, California, USA",1942,22.96703297,304.0845933,AA,275.4940476
HSV,STL,20082,37550,78460,"Huntsville, Alabama, USA","St. Louis, Missouri, USA",346,29.78021978,226.204059,DL,237.5717355
HSV,SLC,20082,37550,79070,"Huntsville, Alabama, USA","Salt Lake City, Utah, USA",1438,39.34065934,445.1539944,DL,478.2487192
HSV,SAT,20082,37550,79360,"Huntsville, Alabama, USA","San Antonio, Texas, USA",770,26.92307692,204.3502857,AA,204.2466013
HSV,SAN,20082,37550,79520,"Huntsville, Alabama, USA","San Diego, California, USA",1750,46.59340659,351.4788679,AA,342.2782353
HSV,SFB,20082,37550,79812,"Huntsville, Alabama, USA","Sanford, Florida, USA",519,28.02197802,78.92831373,G4,78.92831373
HSV,SFO,20082,37550,79830,"Huntsville, Alabama, USA","San Francisco, California, USA",1990,29.89010989,380.2351103,AA,334.2283721
HSV,SJC,20082,37550,80050,"Huntsville, Alabama, USA","San Jose, California, USA",1967,31.86813187,306.3135517,AA,314.1096023
HSV,SNA,20082,37550,80650,"Huntsville, Alabama, USA","Santa Ana, California, USA",1776,38.9010989,294.4576836,AA,278.1344889
HSV,SEA,20082,37550,82630,"Huntsville, Alabama, USA","Seattle, Washington, USA",2033,60.76923077,292.9663834,AA,279.2900485
HSV,SYR,20082,37550,86840,"Huntsville, Alabama, USA","Syracuse, New York, USA",819,17.25274725,262.2121019,US,237.8198551
HSV,TPA,20082,37550,87870,"Huntsville, Alabama, USA","Tampa, Florida, USA",523,44.17582418,241.3208209,DL,244.6792857
HSV,TUS,20082,37550,91940,"Huntsville, Alabama, USA","Tucson, Arizona, USA",1405,35.82417582,408.8363804,AA,392.0297177
HSV,TUL,20082,37550,92080,"Huntsville, Alabama, USA","Tulsa, Oklahoma, USA",525,10.32967033,215.6512766,AA,186.9205556
HSV,IAD,20082,37550,96460,"Huntsville, Alabama, USA","Washington, D.C., USA",613,310.3296703,338.3479214,US,321.2565235
HSV,PBI,20082,37550,97160,"Huntsville, Alabama, USA","West Palm Beach, Florida, USA",677,13.51648352,259.5805691,DL,263.896087
IDA,LAS,20082,37940,48880,"Idaho Falls, Idaho, USA","Las Vegas, Nevada, USA",539,66.37362637,123.8967219,G4,90.25983806
IDA,MSP,20082,37940,57970,"Idaho Falls, Idaho, USA","Minneapolis/St.Paul, Minnesota, USA",939,14.72527473,342.596791,NW,304.5090805
IDA,MCO,20082,37940,66600,"Idaho Falls, Idaho, USA","Orlando, Florida, USA",1995,13.07692308,290.9238656,DL,304.6925974
IDA,PHX,20082,37940,69980,"Idaho Falls, Idaho, USA","Phoenix, Arizona, USA",695,12.85714286,280.7605128,DL,297.4219355
IDA,PDX,20082,37940,71790,"Idaho Falls, Idaho, USA","Portland, Oregon, USA",539,33.40659341,200.7692105,AS,196.1434536
IDA,SMF,20082,37940,77850,"Idaho Falls, Idaho, USA","Sacramento, California, USA",598,10.87912088,233.2822222,DL,236.2355
IDA,SAN,20082,37940,79520,"Idaho Falls, Idaho, USA","San Diego, California, USA",794,15.4945055,278.7246809,DL,282.5550909
IDA,SNA,20082,37940,80650,"Idaho Falls, Idaho, USA","Santa Ana, California, USA",747,10.43956044,306.4908421,DL,300.9672619
IDA,SEA,20082,37940,82630,"Idaho Falls, Idaho, USA","Seattle, Washington, USA",566,59.23076923,200.1100742,AS,192.5693722
IDA,GEG,20082,37940,85290,"Idaho Falls, Idaho, USA","Spokane, Washington, USA",388,11.86813187,201.2933333,AS,178.6957407
IDA,IAD,20082,37940,96460,"Idaho Falls, Idaho, USA","Washington, D.C., USA",1840,25.38461539,478.498052,DL,461.9111644
IND,PSP,20082,38490,38530,"Indianapolis, Indiana, USA","Indio/Palm Springs, California, USA",1716,26.04395604,228.4082279,AA,198.8231579
IND,JAN,20082,38490,40080,"Indianapolis, Indiana, USA","Jackson/Vicksburg, Mississippi, USA",554,33.51648352,208.6644262,DL,206.1599254
IND,JAC,20082,38490,40120,"Indianapolis, Indiana, USA","Jackson, Wyoming, USA",1289,12.1978022,222.2704505,F9,211.5951515
IND,JAX,20082,38490,40140,"Indianapolis, Indiana, USA","Jacksonville, Florida, USA",688,248.3516484,126.9604779,WN,122.6849686
IND,OAJ,20082,38490,40160,"Indianapolis, Indiana, USA","Jacksonville, North Carolina, USA",585,11.20879121,287.3998039,US,281.6798958
IND,MCI,20082,38490,42650,"Indianapolis, Indiana, USA","Kansas City, Missouri, USA",451,373.956044,118.2230679,WN,110.6670445
IND,EYW,20082,38490,44060,"Indianapolis, Indiana, USA","Key West, Florida, USA",1078,13.2967033,262.926281,DL,262.4565079
IND,GRK,20082,38490,44550,"Indianapolis, Indiana, USA","Killeen, Texas, USA",882,11.64835165,261.0339623,AA,226.0719403
IND,TYS,20082,38490,45540,"Indianapolis, Indiana, USA","Knoxville, Tennessee, USA",298,12.74725275,217.5986207,DL,273.2269565
IND,LAS,20082,38490,48880,"Indianapolis, Indiana, USA","Las Vegas, Nevada, USA",1591,1017.802198,151.7471324,WN,151.1775859
IND,LNK,20082,38490,50370,"Indianapolis, Indiana, USA","Lincoln, Nebraska, USA",559,18.79120879,175.6736257,NW,161.7660274
IND,LIT,20082,38490,50670,"Indianapolis, Indiana, USA","Little Rock, Arkansas, USA",475,45.4945055,171.2009179,NW,157.9839873
IND,ISP,20082,38490,51210,"Indianapolis, Indiana, USA","Islip/Long Island, New York, USA",700,27.36263736,190.9996386,WN,189.7365934
IND,LAX,20082,38490,51410,"Indianapolis, Indiana, USA","Los Angeles, California, USA",1814,712.1978022,191.3297346,NW,192.7478127
IND,LBB,20082,38490,51640,"Indianapolis, Indiana, USA","Lubbock, Texas, USA",957,12.52747253,261.9925439,AA,250.8447945
IND,MSN,20082,38490,52470,"Indianapolis, Indiana, USA","Madison, Wisconsin, USA",284,21.64835165,224.6087817,NW,214.2309677
IND,MHT,20082,38490,53970,"Indianapolis, Indiana, USA","Manchester, New Hampshire, USA",802,117.9120879,173.4713514,WN,159.3072626
IND,MEM,20082,38490,57180,"Indianapolis, Indiana, USA","Memphis, Tennessee, USA",381,99.23076923,275.0670321,NW,288.1846803
IND,MIA,20082,38490,57560,"Indianapolis, Indiana, USA","Miami, Florida, USA",1021,173.956044,181.53247,AA,182.627891
IND,MKE,20082,38490,57850,"Indianapolis, Indiana, USA","Milwaukee, Wisconsin, USA",238,89.01098901,259.0794074,YX,262.0282563
IND,MSP,20082,38490,57970,"Indianapolis, Indiana, USA","Minneapolis/St.Paul, Minnesota, USA",503,359.2307692,306.3200245,NW,353.7059351
IND,MFE,20082,38490,58180,"Indianapolis, Indiana, USA","Mission/Mcallen, Texas, USA",1161,27.14285714,279.9718219,CO,294.1906358
IND,MSO,20082,38490,58220,"Indianapolis, Indiana, USA","Missoula, Montana, USA",1477,12.1978022,289.7956757,NW,283.4582558
IND,MOB,20082,38490,58520,"Indianapolis, Indiana, USA","Mobile, Alabama, USA",633,12.30769231,238.44,NW,210.7416327
IND,MYR,20082,38490,61830,"Indianapolis, Indiana, USA","Myrtle Beach, South Carolina, USA",583,23.95604396,240.3310092,US,237.4158784
IND,BNA,20082,38490,62860,"Indianapolis, Indiana, USA","Nashville, Tennessee, USA",249,17.58241758,253.7095,DL,316.3932076
IND,SWF,20082,38490,63380,"Indianapolis, Indiana, USA","Newburgh, New York, USA",652,21.53846154,157.1862755,NW,148.9678824
IND,MSY,20082,38490,63580,"Indianapolis, Indiana, USA","New Orleans, Louisiana, USA",708,130.5494506,180.9171549,NW,170.7106727
IND,PHF,20082,38490,63680,"Indianapolis, Indiana, USA","Newport News/Wmsburg, Virginia, USA",560,13.62637363,194.6258065,FL,161.4711111
IND,LGA,20082,38490,63760,"Indianapolis, Indiana, USA","New York, New York, USA",664,900.1098901,242.884826,CO,293.1992437
IND,ORF,20082,38490,64500,"Indianapolis, Indiana, USA","Norfolk, Virginia, USA",581,90.10989011,179.5568659,US,195.9398127
IND,OAK,20082,38490,65420,"Indianapolis, Indiana, USA","Oakland, California, USA",1934,71.0989011,245.5763369,WN,239.3401018
IND,OKC,20082,38490,65840,"Indianapolis, Indiana, USA","Oklahoma City, Oklahoma, USA",689,66.7032967,193.9559638,AA,189.8977165
IND,OMA,20082,38490,66060,"Indianapolis, Indiana, USA","Omaha, Nebraska, USA",517,103.1868132,167.3218743,WN,164.584247
