originapt,destapt,tbl,quart,origincity,destcity,origin,destination,distance,passengers,fare,carrier_lg,large_ms,fare_lg,carrier_low,lf_ms,fare_low,numrecs
BUR,SLC,Table 6,20084,14070,79070,"Glendale, California, USA","Salt Lake City, Utah, USA",574,230.32608696,143.39188296,DL,64.511562058,139.56039503,DL,64.511562058,139.56039503,1519
BUR,SAT,Table 6,20084,14070,79360,"Glendale, California, USA","San Antonio, Texas, USA",1211,39.673913043,247.01139726,WN,56.98630137,247.85682692,US,19.178082192,236.94328571,1520
BUR,SFO,Table 6,20084,14070,79830,"Glendale, California, USA","San Francisco, California, USA",326,277.2826087,172.60997256,UA,99.176793414,172.57098419,UA,99.176793414,172.57098419,1521
BUR,SJC,Table 6,20084,14070,80050,"Glendale, California, USA","San Jose, California, USA",296,1234.3478261,109.97008982,WN,100,109.97008982,WN,100,109.97008982,1522
BUR,SEA,Table 6,20084,14070,82630,"Glendale, California, USA","Seattle, Washington, USA",937,573.91304348,178.85236932,AS,79.659090909,175.25875892,AS,79.659090909,175.25875892,1523
BUR,GEG,Table 6,20084,14070,85290,"Glendale, California, USA","Spokane, Washington, USA",927,75.434782609,198.75603746,WN,47.262247839,202.0107622,AS,44.956772334,197.64932692,1524
BUR,TPA,Table 6,20084,14070,87870,"Glendale, California, USA","Tampa, Florida, USA",2155,30.543478261,277.6113879,WN,53.736654804,263.2486755,US,26.690391459,259.8192,1525
BUR,TUS,Table 6,20084,14070,91940,"Glendale, California, USA","Tucson, Arizona, USA",453,44.130434783,161.75748768,WN,79.310344828,161.10139752,WN,79.310344828,161.10139752,1526
BUR,TUL,Table 6,20084,14070,92080,"Glendale, California, USA","Tulsa, Oklahoma, USA",1276,37.717391304,263.11778098,WN,53.314121037,252.25432432,WN,53.314121037,252.25432432,1527
BUR,IAD,Table 6,20084,14070,96460,"Glendale, California, USA","Washington, D.C., USA",2302,52.391304348,270.66804979,AA,31.53526971,260.06276316,US,23.236514523,245.69633929,1528
BTV,CHS,Table 6,20084,14210,17900,"Burlington, Vermont, USA","Charleston, South Carolina, USA",880,18.586956522,181.30216374,US,57.894736842,188.49535354,DL,12.865497076,169.48090909,1529
BTV,CLT,Table 6,20084,14210,17960,"Burlington, Vermont, USA","Charlotte, North Carolina, USA",761,72.065217391,137.57084465,US,64.705882353,138.80475524,FL,7.3906485671,104.16612245,1530
BTV,ORD,Table 6,20084,14210,18500,"Burlington, Vermont, USA","Chicago, Illinois, USA",763,126.63043478,224.58198283,UA,60.686695279,255.36087694,US,21.545064378,163.3638247,1531
BTV,CMH,Table 6,20084,14210,20570,"Burlington, Vermont, USA","Columbus, Ohio, USA",586,25.434782609,152.00594017,US,47.435897436,159.30153153,DL,11.965811966,119.84928571,1532
BTV,DFW,Table 6,20084,14210,23210,"Burlington, Vermont, USA","Dallas/Ft.Worth, Texas, USA",1510,40.652173913,239.9242246,US,30.748663102,246.48408696,CO,10.427807487,210.41333333,1533
BTV,DAY,Table 6,20084,14210,23680,"Burlington, Vermont, USA","Dayton, Ohio, USA",649,14.782608696,192.63573529,US,40.441176471,221.30581818,FL,17.647058824,151.65333333,1534
BTV,DEN,Table 6,20084,14210,24090,"Burlington, Vermont, USA","Denver, Colorado, USA",1639,85.434782609,235.65321883,UA,62.595419847,242.27199187,NW,9.796437659,148.27701299,1535
BTV,DTW,Table 6,20084,14210,24260,"Burlington, Vermont, USA","Detroit, Michigan, USA",536,39.347826087,228.19743094,NW,70.165745856,228.37377953,NW,70.165745856,228.37377953,1536
BTV,FLL,Table 6,20084,14210,29420,"Burlington, Vermont, USA","Ft. Lauderdale, Florida, USA",1328,150.86956522,175.41335014,B6,56.268011527,176.90951344,B6,56.268011527,176.90951344,1537
BTV,RSW,Table 6,20084,14210,29540,"Burlington, Vermont, USA","Ft. Myers, Florida, USA",1326,64.456521739,178.30379427,B6,76.391231029,177.56397351,FL,7.5885328836,149.02,1538
BTV,GSO,Table 6,20084,14210,33460,"Burlington, Vermont, USA","Greensboro/High Point, Nc, USA",680,10.217391304,192.84755319,US,80.85106383,196.83460526,UA,10.638297872,166.115,1539
BTV,IAH,Table 6,20084,14210,37320,"Burlington, Vermont, USA","Houston, Texas, USA",1585,37.826086957,225.98307471,CO,59.770114943,228.04158654,UA,16.954022989,204.84949153,1540
BTV,IND,Table 6,20084,14210,38490,"Burlington, Vermont, USA","Indianapolis, Indiana, USA",749,25.652173913,178.79775424,US,36.016949153,168.12482353,NW,14.830508475,157.18171429,1541
BTV,JAX,Table 6,20084,14210,40140,"Burlington, Vermont, USA","Jacksonville, Florida, USA",1071,36.413043478,166.56026866,US,45.671641791,166.80581699,UA,13.134328358,147.62386364,1542
BTV,MCI,Table 6,20084,14210,42650,"Burlington, Vermont, USA","Kansas City, Missouri, USA",1164,18.369565217,228.34076923,UA,63.313609467,218.08542056,UA,63.313609467,218.08542056,1543
BTV,LAS,Table 6,20084,14210,48880,"Burlington, Vermont, USA","Las Vegas, Nevada, USA",2267,59.347826087,230.31619048,CO,24.358974359,217.43052632,DL,18.498168498,205.35227723,1544
BTV,LAX,Table 6,20084,14210,51410,"Burlington, Vermont, USA","Los Angeles, California, USA",2500,70.652173913,261.87764615,UA,41.230769231,292.11182836,DL,17.230769231,211.15919643,1545
BTV,SDF,Table 6,20084,14210,51510,"Burlington, Vermont, USA","Louisville, Kentucky, USA",784,10,210.90391304,US,78.260869565,209.19208333,DL,5.4347826087,162.202,1546
BTV,MSN,Table 6,20084,14210,52470,"Burlington, Vermont, USA","Madison, Wisconsin, USA",813,11.304347826,187.55298077,UA,48.076923077,173.9204,UA,48.076923077,173.9204,1547
BTV,MIA,Table 6,20084,14210,57560,"Burlington, Vermont, USA","Miami, Florida, USA",1348,22.282608696,231.69004878,DL,36.585365854,218.0856,DL,36.585365854,218.0856,1548
BTV,MKE,Table 6,20084,14210,57850,"Burlington, Vermont, USA","Milwaukee, Wisconsin, USA",745,23.369565217,163.10111628,UA,40.465116279,154.07597701,FL,21.395348837,127.35934783,1549
BTV,MSP,Table 6,20084,14210,57970,"Burlington, Vermont, USA","Minneapolis/St.Paul, Minnesota, USA",986,43.152173913,266.73602015,NW,33.249370277,273.73560606,DL,14.35768262,239.70368421,1550
BTV,BNA,Table 6,20084,14210,62860,"Burlington, Vermont, USA","Nashville, Tennessee, USA",916,27.173913043,178.09472,US,54.8,195.01569343,DL,21.6,139.14296296,1551
BTV,MSY,Table 6,20084,14210,63580,"Burlington, Vermont, USA","New Orleans, Louisiana, USA",1368,28.043478261,182.52263566,UA,29.069767442,170.97813333,DL,13.565891473,165.18914286,1552
BTV,LGA,Table 6,20084,14210,63760,"Burlington, Vermont, USA","New York, New York, USA",267,349.7826087,119.90417029,B6,71.286513362,116.06786399,B6,71.286513362,116.06786399,1553
BTV,ORF,Table 6,20084,14210,64500,"Burlington, Vermont, USA","Norfolk, Virginia, USA",547,11.630434783,259.29261682,US,61.682242991,220.96121212,DL,11.214953271,177.4225,1554
BTV,OAK,Table 6,20084,14210,65420,"Burlington, Vermont, USA","Oakland, California, USA",2564,12.282608696,252.74256637,B6,86.725663717,259.44173469,US,3.5398230088,193.7875,1555
BTV,MCO,Table 6,20084,14210,66600,"Burlington, Vermont, USA","Orlando, Florida, USA",1195,267.7173913,154.81393829,B6,74.786845311,153.37114549,FL,3.4104750305,127.57190476,1556
BTV,PHL,Table 6,20084,14210,69880,"Burlington, Vermont, USA","Philadelphia, Pennsylvania, USA",336,51.956521739,244.48117155,US,96.861924686,245.38721382,DL,2.510460251,210.5825,1557
BTV,PHX,Table 6,20084,14210,69980,"Burlington, Vermont, USA","Phoenix, Arizona, USA",2203,48.152173913,255.67857788,US,27.313769752,274.44793388,CO,26.410835214,222.83589744,1558
BTV,PIT,Table 6,20084,14210,70470,"Burlington, Vermont, USA","Pittsburgh, Pennsylvania, USA",454,41.956521739,140.69849741,US,64.766839378,148.67848,UA,12.694300518,125.57755102,1559
BTV,PDX,Table 6,20084,14210,71790,"Burlington, Vermont, USA","Portland, Oregon, USA",2383,32.391304348,237.96610738,UA,38.926174497,279.29405172,CO,23.489932886,199.12485714,1560
BTV,RDU,Table 6,20084,14210,74830,"Burlington, Vermont, USA","Raleigh/Durham, North Carolina, USA",663,64.891304348,139.5298325,US,39.86599665,153.22294118,DL,10.887772194,124.26753846,1561
BTV,RIC,Table 6,20084,14210,75820,"Burlington, Vermont, USA","Richmond, Virginia, USA",528,26.304347826,135.85483471,B6,33.47107438,132.30061728,DL,14.462809917,125.59314286,1562
BTV,SMF,Table 6,20084,14210,77850,"Burlington, Vermont, USA","Sacramento, California, USA",2504,11.847826087,272.64834862,UA,54.128440367,273.12644068,US,19.266055046,252.98238095,1563
BTV,STL,Table 6,20084,14210,78460,"Burlington, Vermont, USA","St. Louis, Missouri, USA",972,23.152173913,207.50568075,UA,63.38028169,196.70088889,UA,63.38028169,196.70088889,1564
BTV,SLC,Table 6,20084,14210,79070,"Burlington, Vermont, USA","Salt Lake City, Utah, USA",1976,26.847826087,262.49064777,DL,43.724696356,243.49546296,DL,43.724696356,243.49546296,1565
BTV,SAT,Table 6,20084,14210,79360,"Burlington, Vermont, USA","San Antonio, Texas, USA",1726,15.434782609,230.83640845,UA,33.098591549,228.17595745,DL,21.830985915,184.5616129,1566
BTV,SAN,Table 6,20084,14210,79520,"Burlington, Vermont, USA","San Diego, California, USA",2483,41.086956522,259.65169312,UA,31.216931217,288.87940678,DL,12.169312169,207.86847826,1567
BTV,SFO,Table 6,20084,14210,79830,"Burlington, Vermont, USA","San Francisco, California, USA",2575,92.391304348,263.61048235,UA,41.176470588,293.24794286,DL,12.470588235,197.95811321,1568
BTV,SRQ,Table 6,20084,14210,82080,"Burlington, Vermont, USA","Sarasota/Bradenton, Florida, USA",1288,14.239130435,176.62541985,B6,55.72519084,175.55054795,B6,55.72519084,175.55054795,1569
BTV,SEA,Table 6,20084,14210,82630,"Burlington, Vermont, USA","Seattle, Washington, USA",2337,51.413043478,261.44372093,UA,34.460887949,293.07773006,DL,21.141649049,185.8484,1570
BTV,TPA,Table 6,20084,14210,87870,"Burlington, Vermont, USA","Tampa, Florida, USA",1251,91.413043478,170.46825208,B6,43.876337693,167.93241192,FL,13.198573127,148.70234234,1571
BTV,IAD,Table 6,20084,14210,96460,"Burlington, Vermont, USA","Washington, D.C., USA",442,131.84782609,237.99398186,US,61.005770816,262.86205405,B6,10.469909316,147.87244094,1572
BTV,PBI,Table 6,20084,14210,97160,"Burlington, Vermont, USA","West Palm Beach, Florida, USA",1286,68.043478261,181.18923323,B6,57.667731629,175.74229917,B6,57.667731629,175.74229917,1573
BTV,ILM,Table 6,20084,14210,97780,"Burlington, Vermont, USA","Wilmington, North Carolina, USA",748,14.456521739,160.59270677,US,96.992481203,161.44426357,DL,3.007518797,133.13,1574
CLD,LAX,Table 6,20084,16580,51410,"Carlsbad, California, USA","Los Angeles, California, USA",86,13.260869565,89.93942623,UA,100,89.93942623,UA,100,89.93942623,1575
CLD,IAD,Table 6,20084,16580,96460,"Carlsbad, California, USA","Washington, D.C., USA",2271,11.086956522,278.05411765,UA,95.098039216,276.27113402,UA,95.098039216,276.27113402,1576
CPR,ORD,Table 6,20084,16940,18500,"Casper, Wyoming, USA","Chicago, Illinois, USA",959,10.869565217,327.1112,UA,79,340.86417722,DL,16,285.6575,1577
CPR,DFW,Table 6,20084,16940,23210,"Casper, Wyoming, USA","Dallas/Ft.Worth, Texas, USA",860,10.434782609,300.37791667,UA,84.375,282.27222222,NW,1.0416666667,260.49,1578
CPR,DEN,Table 6,20084,16940,24090,"Casper, Wyoming, USA","Denver, Colorado, USA",230,20.434782609,310.3737766,UA,100,310.3737766,UA,100,310.3737766,1579
CPR,IAH,Table 6,20084,16940,37320,"Casper, Wyoming, USA","Houston, Texas, USA",1083,19.782608696,370.38928571,UA,80.769230769,364.05027211,NW,3.2967032967,175.69666667,1580
CPR,LAS,Table 6,20084,16940,48880,"Casper, Wyoming, USA","Las Vegas, Nevada, USA",661,58.913043478,126.39712177,G4,75.830258303,94.523552311,G4,75.830258303,94.523552311,1581
CPR,MSP,Table 6,20084,16940,57970,"Casper, Wyoming, USA","Minneapolis/St.Paul, Minnesota, USA",674,15,261.87927536,NW,86.231884058,258.69361345,NW,86.231884058,258.69361345,1582
CPR,PHX,Table 6,20084,16940,69980,"Casper, Wyoming, USA","Phoenix, Arizona, USA",719,12.826086957,273.84415254,DL,55.93220339,247.68287879,DL,55.93220339,247.68287879,1583
CPR,SLC,Table 6,20084,16940,79070,"Casper, Wyoming, USA","Salt Lake City, Utah, USA",320,15.652173913,268.80013889,DL,98.611111111,266.945,DL,98.611111111,266.945,1584
CID,CLT,Table 6,20084,17470,17960,"Cedar Rapids/Iowa City, Iowa, USA","Charlotte, North Carolina, USA",742,22.391304348,203.84009709,AA,37.86407767,178.68846154,AA,37.86407767,178.68846154,1585
CID,ORD,Table 6,20084,17470,18500,"Cedar Rapids/Iowa City, Iowa, USA","Chicago, Illinois, USA",196,52.608695652,245.09219008,UA,51.033057851,272.69773279,AA,48.553719008,216.71182979,1586
CID,CVG,Table 6,20084,17470,19270,"Cedar Rapids/Iowa City, Iowa, USA","Cincinnati, Ohio, USA",419,20.97826087,347.95233161,DL,88.082901554,347.71388235,AA,5.6994818653,264.18909091,1587
CID,CLE,Table 6,20084,17470,19770,"Cedar Rapids/Iowa City, Iowa, USA","Cleveland, Ohio, USA",511,18.47826087,178.16,UA,47.647058824,172.71888889,AA,22.941176471,151.66205128,1588
CID,CMH,Table 6,20084,17470,20570,"Cedar Rapids/Iowa City, Iowa, USA","Columbus, Ohio, USA",480,16.52173913,199.96046053,AA,33.552631579,171.34529412,DL,27.631578947,170.26547619,1589
CID,DFW,Table 6,20084,17470,23210,"Cedar Rapids/Iowa City, Iowa, USA","Dallas/Ft.Worth, Texas, USA",685,113.80434783,242.45758357,AA,95.702005731,241.41038922,AA,95.702005731,241.41038922,1590
CID,DEN,Table 6,20084,17470,24090,"Cedar Rapids/Iowa City, Iowa, USA","Denver, Colorado, USA",692,78.913043478,257.55926997,UA,92.424242424,256.77803279,AA,4.4077134986,239.210625,1591
CID,DTW,Table 6,20084,17470,24260,"Cedar Rapids/Iowa City, Iowa, USA","Detroit, Michigan, USA",431,30.869565217,312.16598592,NW,80.985915493,320.88086957,DL,1.4084507042,156.7925,1592
CID,FLL,Table 6,20084,17470,29420,"Cedar Rapids/Iowa City, Iowa, USA","Ft. Lauderdale, Florida, USA",1273,13.043478261,254.92983333,AA,40,283.23229167,NW,35,235.09142857,1593
CID,RSW,Table 6,20084,17470,29540,"Cedar Rapids/Iowa City, Iowa, USA","Ft. Myers, Florida, USA",1200,14.673913043,267.05459259,AA,57.037037037,265.44324675,AA,57.037037037,265.44324675,1594
CID,BDL,Table 6,20084,17470,35510,"Cedar Rapids/Iowa City, Iowa, USA","Hartford, Ct/Springfield, Ma, USA",979,13.695652174,271.02857143,NW,36.507936508,273.18282609,UA,30.158730159,236.42210526,1595
CID,IAH,Table 6,20084,17470,37320,"Cedar Rapids/Iowa City, Iowa, USA","Houston, Texas, USA",867,46.956521739,221.65636574,AA,67.592592593,211.31349315,UA,16.666666667,195.815,1596
CID,IND,Table 6,20084,17470,38490,"Cedar Rapids/Iowa City, Iowa, USA","Indianapolis, Indiana, USA",321,19.02173913,171.09525714,AA,46.857142857,157.98939024,AA,46.857142857,157.98939024,1597
CID,LAS,Table 6,20084,17470,48880,"Cedar Rapids/Iowa City, Iowa, USA","Las Vegas, Nevada, USA",1320,215.86956522,152.0846576,G4,77.039274924,134.73597386,G4,77.039274924,134.73597386,1598
CID,LAX,Table 6,20084,17470,51410,"Cedar Rapids/Iowa City, Iowa, USA","Los Angeles, California, USA",1551,51.195652174,294.87316348,AA,47.346072187,285.37618834,AA,47.346072187,285.37618834,1599
CID,SDF,Table 6,20084,17470,51510,"Cedar Rapids/Iowa City, Iowa, USA","Louisville, Kentucky, USA",407,12.173913043,144.70107143,UA,42.857142857,132.92958333,NW,13.392857143,120.79933333,1600
CID,MIA,Table 6,20084,17470,57560,"Cedar Rapids/Iowa City, Iowa, USA","Miami, Florida, USA",1286,11.739130435,289.17703704,AA,68.518518519,316.86918919,DL,17.592592593,205.22,1601
CID,MSP,Table 6,20084,17470,57970,"Cedar Rapids/Iowa City, Iowa, USA","Minneapolis/St.Paul, Minnesota, USA",221,28.369565217,305.69613027,NW,97.701149425,307.72305882,UA,1.5325670498,264.9625,1602
CID,BNA,Table 6,20084,17470,62860,"Cedar Rapids/Iowa City, Iowa, USA","Nashville, Tennessee, USA",480,17.173913043,268.22189873,AA,62.025316456,254.94387755,AA,62.025316456,254.94387755,1603
CID,MSY,Table 6,20084,17470,63580,"Cedar Rapids/Iowa City, Iowa, USA","New Orleans, Louisiana, USA",824,12.5,239.52095652,AA,75.652173913,224.97321839,AA,75.652173913,224.97321839,1604
CID,LGA,Table 6,20084,17470,63760,"Cedar Rapids/Iowa City, Iowa, USA","New York, New York, USA",936,105.86956522,218.82224846,AA,58.932238193,207.16520906,AA,58.932238193,207.16520906,1605
CID,ONT,Table 6,20084,17470,66180,"Cedar Rapids/Iowa City, Iowa, USA","Ontario, California, USA",1507,11.52173913,291.97896226,AA,74.528301887,293.54898734,UA,22.641509434,267.6175,1606
CID,MCO,Table 6,20084,17470,66600,"Cedar Rapids/Iowa City, Iowa, USA","Orlando, Florida, USA",1096,38.043478261,243.62965714,AA,44.571428571,233.76576923,DL,22.571428571,222.20632911,1607
CID,PHL,Table 6,20084,17470,69880,"Cedar Rapids/Iowa City, Iowa, USA","Philadelphia, Pennsylvania, USA",872,44.673913043,248.84450122,UA,39.659367397,250.01263804,NW,10.705596107,212.06568182,1608
CID,PHX,Table 6,20084,17470,69980,"Cedar Rapids/Iowa City, Iowa, USA","Phoenix, Arizona, USA",1252,139.45652174,171.1664926,G4,70.148090413,142.52678889,G4,70.148090413,142.52678889,1609
CID,PIT,Table 6,20084,17470,70470,"Cedar Rapids/Iowa City, Iowa, USA","Pittsburgh, Pennsylvania, USA",605,14.891304348,220.90021898,UA,40.145985401,223.84709091,AA,10.948905109,163.18266667,1610
CID,PDX,Table 6,20084,17470,71790,"Cedar Rapids/Iowa City, Iowa, USA","Portland, Oregon, USA",1557,17.173913043,325.10981013,UA,48.101265823,328.46118421,NW,27.215189873,320.47232558,1611
CID,RDU,Table 6,20084,17470,74830,"Cedar Rapids/Iowa City, Iowa, USA","Raleigh/Durham, North Carolina, USA",810,33.804347826,185.53713826,AA,45.659163987,170.74028169,AA,45.659163987,170.74028169,1612
CID,RIC,Table 6,20084,17470,75820,"Cedar Rapids/Iowa City, Iowa, USA","Richmond, Virginia, USA",823,11.304347826,210.02067308,UA,38.461538462,210.66275,NW,13.461538462,177.82642857,1613
CID,SMF,Table 6,20084,17470,77850,"Cedar Rapids/Iowa City, Iowa, USA","Sacramento, California, USA",1586,11.195652174,372.9261165,UA,61.165048544,328.70761905,UA,61.165048544,328.70761905,1614
CID,SLC,Table 6,20084,17470,79070,"Cedar Rapids/Iowa City, Iowa, USA","Salt Lake City, Utah, USA",1054,10.543478261,293.33298969,UA,48.453608247,277.88851064,UA,48.453608247,277.88851064,1615
CID,SAT,Table 6,20084,17470,79360,"Cedar Rapids/Iowa City, Iowa, USA","San Antonio, Texas, USA",932,29.782608696,236.85379562,AA,90.145985401,233.821417,UA,4.7445255474,209.61307692,1616
CID,SAN,Table 6,20084,17470,79520,"Cedar Rapids/Iowa City, Iowa, USA","San Diego, California, USA",1531,33.913043478,297.51230769,AA,43.269230769,298.95237037,NW,20.192307692,280.85619048,1617
CID,SFB,Table 6,20084,17470,79812,"Cedar Rapids/Iowa City, Iowa, USA","Sanford, Florida, USA",1078,53.913043478,117.89304435,G4,100,117.89304435,G4,100,117.89304435,1618
CID,SFO,Table 6,20084,17470,79830,"Cedar Rapids/Iowa City, Iowa, USA","San Francisco, California, USA",1650,35.652173913,295.18685976,UA,48.170731707,305.89658228,NW,19.817073171,275.11261538,1619
CID,SNA,Table 6,20084,17470,80650,"Cedar Rapids/Iowa City, Iowa, USA","Santa Ana, California, USA",1532,23.043478261,291.53037736,AA,67.924528302,285.91590278,AA,67.924528302,285.91590278,1620
CID,SEA,Table 6,20084,17470,82630,"Cedar Rapids/Iowa City, Iowa, USA","Seattle, Washington, USA",1545,33.043478261,279.24177632,UA,45.394736842,276.34398551,NW,29.934210526,264.7410989,1621
CID,TPA,Table 6,20084,17470,87870,"Cedar Rapids/Iowa City, Iowa, USA","Tampa, Florida, USA",1090,49.456521739,202.13224176,G4,46.153846154,116.78190476,G4,46.153846154,116.78190476,1622
CID,IAD,Table 6,20084,17470,96460,"Cedar Rapids/Iowa City, Iowa, USA","Washington, D.C., USA",801,72.173913043,237.18703313,UA,47.740963855,242.10170347,AA,22.740963855,227.7489404,1623
CMI,ORD,Table 6,20084,17680,18500,"Champaign, Illinois, USA","Chicago, Illinois, USA",135,12.5,243.56347826,AA,99.130434783,244.99578947,AA,99.130434783,244.99578947,1624
CMI,DFW,Table 6,20084,17680,23210,"Champaign, Illinois, USA","Dallas/Ft.Worth, Texas, USA",693,25.652173913,231.50216102,AA,97.881355932,231.38424242,AA,97.881355932,231.38424242,1625
CMI,DTW,Table 6,20084,17680,24260,"Champaign, Illinois, USA","Detroit, Michigan, USA",298,18.260869565,200.64482143,NW,89.880952381,188.96370861,NW,89.880952381,188.96370861,1626
CMI,LAX,Table 6,20084,17680,51410,"Champaign, Illinois, USA","Los Angeles, California, USA",1710,12.717391304,319.46598291,AA,94.871794872,305.11279279,AA,94.871794872,305.11279279,1627
CMI,MSP,Table 6,20084,17680,57970,"Champaign, Illinois, USA","Minneapolis/St.Paul, Minnesota, USA",419,15.543478261,207.01006993,AA,75.524475524,209.82981481,NW,23.776223776,195.66411765,1628
CMI,LGA,Table 6,20084,17680,63760,"Champaign, Illinois, USA","New York, New York, USA",766,43.152173913,226.18710327,AA,83.879093199,224.65366366,AA,83.879093199,224.65366366,1629
CMI,PHL,Table 6,20084,17680,69880,"Champaign, Illinois, USA","Philadelphia, Pennsylvania, USA",691,12.391304348,198.53912281,AA,74.561403509,186.51164706,AA,74.561403509,186.51164706,1630
CMI,SFO,Table 6,20084,17680,79830,"Champaign, Illinois, USA","San Francisco, California, USA",1836,13.586956522,327.53944,AA,89.6,331.554375,NW,3.2,280.6675,1631
CMI,SEA,Table 6,20084,17680,82630,"Champaign, Illinois, USA","Seattle, Washington, USA",1762,14.02173913,283.43875969,AA,87.596899225,280.6280531,AS,6.2015503876,251.185,1632
CMI,IAD,Table 6,20084,17680,96460,"Champaign, Illinois, USA","Washington, D.C., USA",607,31.195652174,254.02888502,AA,81.18466899,240.94665236,AA,81.18466899,240.94665236,1633
CHS,CLT,Table 6,20084,17900,17960,"Charleston, South Carolina, USA","Charlotte, North Carolina, USA",168,12.934782609,188.95563025,US,96.638655462,192.55382609,UA,3.3613445378,85.5075,1634
CHS,ORD,Table 6,20084,17900,18500,"Charleston, South Carolina, USA","Chicago, Illinois, USA",760,226.08695652,216.19727404,UA,55.769230769,241.13537931,FL,10.288461538,159.91018692,1635
CHS,CVG,Table 6,20084,17900,19270,"Charleston, South Carolina, USA","Cincinnati, Ohio, USA",497,37.826086957,253.06560345,DL,87.356321839,254.54279605,UA,2.2988505747,89.75875,1636
CHS,CLE,Table 6,20084,17900,19770,"Charleston, South Carolina, USA","Cleveland, Ohio, USA",595,37.934782609,218.50002865,US,56.446991404,219.84091371,CO,11.747851003,194.91560976,1637
CHS,CMH,Table 6,20084,17900,20570,"Charleston, South Carolina, USA","Columbus, Ohio, USA",514,43.804347826,180.75970223,DL,52.357320099,170.12454976,DL,52.357320099,170.12454976,1638
CHS,DFW,Table 6,20084,17900,23210,"Charleston, South Carolina, USA","Dallas/Ft.Worth, Texas, USA",987,154.34782609,224.49972535,AA,59.154929577,233.06109524,FL,10.211267606,161.58737931,1639
CHS,DAY,Table 6,20084,17900,23680,"Charleston, South Carolina, USA","Dayton, Ohio, USA",536,55.217391304,127.23,DL,53.543307087,120.30705882,DL,53.543307087,120.30705882,1640
CHS,DEN,Table 6,20084,17900,24090,"Charleston, South Carolina, USA","Denver, Colorado, USA",1449,81.195652174,234.41870147,DL,39.22356091,233.40283276,FL,11.646586345,206.72873563,1641
CHS,DTW,Table 6,20084,17900,24260,"Charleston, South Carolina, USA","Detroit, Michigan, USA",668,104.7826087,201.83481328,NW,60.580912863,206.38724315,US,14.937759336,197.08291667,1642
CHS,FNT,Table 6,20084,17900,28670,"Charleston, South Carolina, USA","Flint, Michigan, USA",723,14.891304348,174.8980292,DL,45.98540146,200.58238095,FL,41.605839416,147.50298246,1643
CHS,FLL,Table 6,20084,17900,29420,"Charleston, South Carolina, USA","Ft. Lauderdale, Florida, USA",470,46.195652174,202.64461176,DL,55.529411765,204.46283898,FL,15.058823529,169.913125,1644
CHS,RSW,Table 6,20084,17900,29540,"Charleston, South Carolina, USA","Ft. Myers, Florida, USA",450,15.97826087,207.66795918,DL,49.659863946,221.74479452,US,29.25170068,184.81348837,1645
CHS,GRR,Table 6,20084,17900,33290,"Charleston, South Carolina, USA","Grand Rapids, Michigan, USA",750,17.282608696,203.45465409,DL,47.169811321,205.94826667,NW,33.333333333,163.58528302,1646
CHS,GPT,Table 6,20084,17900,34290,"Charleston, South Carolina, USA","Gulfport/Biloxi, Mississippi, USA",559,14.02173913,187.85356589,DL,55.813953488,189.27430556,FL,21.705426357,166.05928571,1647
CHS,MDT,Table 6,20084,17900,35420,"Charleston, South Carolina, USA","Harrisburg, Pennsylvania, USA",535,27.173913043,182.10672,US,62,190.45619355,UA,20.8,160.66692308,1648
CHS,BDL,Table 6,20084,17900,35510,"Charleston, South Carolina, USA","Hartford, Ct/Springfield, Ma, USA",742,84.456521739,162.64204633,US,49.678249678,164.65204663,DL,34.749034749,156.26988889,1649
CHS,IAH,Table 6,20084,17900,37320,"Charleston, South Carolina, USA","Houston, Texas, USA",928,40.97826087,233.84002653,DL,29.973474801,255.49230088,FL,25.729442971,194.72185567,1650
CHS,IND,Table 6,20084,17900,38490,"Charleston, South Carolina, USA","Indianapolis, Indiana, USA",585,79.891304348,142.00933333,DL,45.170068027,126.63442771,NW,10.068027211,102.09148649,1651
CHS,JAN,Table 6,20084,17900,40080,"Charleston, South Carolina, USA","Jackson/Vicksburg, Mississippi, USA",587,11.630434783,288.94252336,DL,85.981308411,290.415,US,10.280373832,237.01454545,1652
CHS,MCI,Table 6,20084,17900,42650,"Charleston, South Carolina, USA","Kansas City, Missouri, USA",930,61.086956522,166.22386121,DL,64.768683274,161.20909341,NW,8.896797153,128.1204,1653
CHS,LAS,Table 6,20084,17900,48880,"Charleston, South Carolina, USA","Las Vegas, Nevada, USA",2006,59.782608696,263.18154545,DL,49.272727273,267.16372694,DL,49.272727273,267.16372694,1654
CHS,LIT,Table 6,20084,17900,50670,"Charleston, South Carolina, USA","Little Rock, Arkansas, USA",712,24.130434783,174.30243243,DL,63.063063063,166.97321429,DL,63.063063063,166.97321429,1655
CHS,LAX,Table 6,20084,17900,51410,"Charleston, South Carolina, USA","Los Angeles, California, USA",2206,115.2173913,261.48068868,DL,56.981132075,253.76943709,NW,4.9056603774,187.13846154,1656
CHS,SDF,Table 6,20084,17900,51510,"Charleston, South Carolina, USA","Louisville, Kentucky, USA",485,17.173913043,251.97158228,DL,54.430379747,266.93034884,US,39.873417722,232.99650794,1657
CHS,MSN,Table 6,20084,17900,52470,"Charleston, South Carolina, USA","Madison, Wisconsin, USA",868,12.608695652,170.58017241,UA,35.344827586,142.6304878,UA,35.344827586,142.6304878,1658
