ocityname,dcityname,tbl,quart,origincity,destcity,distance,passengers,fare,carrier_lg,large_ms,fare_lg,carrier_low,lf_ms,fare_low,numrecs,orgapt,desapt
"Dayton, OH","Orlando, FL",Table 6,20113,31267,31454,808,395.326087,126.7947869,FL,85.3725598,123.6514718,FL,85.3725598,123.6514718,3100,DAY,MCO
"Dayton, OH","Valparaiso, FL",Table 6,20113,31267,31504,662,29.56521739,261.2017279,DL,83.08823529,268.6772566,US,16.17647059,226.5686364,3101,DAY,VPS
"Dayton, OH","Key West, FL",Table 6,20113,31267,31624,1067,13.04347826,182.6138333,FL,58.33333333,181.619,FL,58.33333333,181.619,3102,DAY,EYW
"Dayton, OH","Minneapolis, MN",Table 6,20113,31267,31650,574,112.2826087,263.0629332,DL,90.22265247,262.6707618,FL,1.74249758,168.1116667,3103,DAY,MSP
"Dayton, OH",New York Area 4/,Table 6,20113,31267,31703,590,338.8043478,215.8496824,US,44.62624318,207.5481237,DL,12.09496311,163.6415385,3104,DAY,SWF
"Dayton, OH","Fort Myers, FL",Table 6,20113,31267,31714,932,56.08695652,160.8990892,FL,43.21705426,146.9749776,FL,43.21705426,146.9749776,3105,DAY,RSW
"Dayton, OH","Greer, SC",Table 6,20113,31267,31871,362,10.2173913,195.2058511,DL,65.95744681,193.0493548,DL,65.95744681,193.0493548,3106,DAY,GSP
"Dayton, OH","Spokane, WA",Table 6,20113,31267,31884,1735,14.23913044,260.2637405,F9,49.61832061,241.6386154,F9,49.61832061,241.6386154,3107,DAY,GEG
"Dayton, OH","Greensboro/High Point, NC",Table 6,20113,31267,31995,351,14.7826087,172.2021324,US,55.14705882,162.5313333,US,55.14705882,162.5313333,3108,DAY,GSO
"Dayton, OH","Harrisburg, PA",Table 6,20113,31267,32070,396,13.36956522,199.8111382,US,47.96747968,224.4384746,UA,26.82926829,175.0478788,3109,DAY,MDT
"Dayton, OH","Las Vegas, NV",Table 6,20113,31267,32211,1700,183.4782609,198.2404265,F9,35.5450237,183.0917833,F9,35.5450237,183.0917833,3110,DAY,LAS
"Dayton, OH","Wilmington, NC",Table 6,20113,31267,32323,522,16.52173913,171.7674342,US,76.31578947,168.8949138,US,76.31578947,168.8949138,3111,DAY,ILM
"Dayton, OH",San Fran./Oakland Area 4/,Table 6,20113,31267,32457,2051,121.1956522,254.5337848,UA,27.89237668,300.0263023,F9,11.74887892,212.2256489,3112,DAY,SFO
"Dayton, OH",Miami/Ft. Lauderdale Area 4/,Table 6,20113,31267,32467,998,141.3043478,154.7153923,DL,39.07692308,153.2910433,FL,28.76923077,135.5170054,3113,DAY,MIA
"Dayton, OH","Los Angeles, CA",Table 6,20113,31267,32575,1925,247.2826087,228.9428176,AA,36.04395604,217.4082561,F9,11.03296703,215.2941036,3114,DAY,LAX
"Dayton, OH","Little Rock, AR",Table 6,20113,31267,32600,567,12.2826087,272.6106195,DL,48.67256637,299.0865455,AA,23.00884956,201.6823077,3115,DAY,LIT
"Dayton, OH","Sacramento, CA",Table 6,20113,31267,33192,1990,38.80434783,252.2422129,F9,38.0952381,235.9672794,F9,38.0952381,235.9672794,3116,DAY,SMF
"Dayton, OH","Tampa, FL",Table 6,20113,31267,33195,828,201.9565217,132.6082078,FL,48.43918192,135.4549556,UA,12.00215285,103.2757399,3117,DAY,TPA
"Dayton, OH","Kansas City, MO",Table 6,20113,31267,33198,561,48.15217391,179.1675847,AA,27.76523702,172.4035772,F9,15.8013544,150.5825714,3118,DAY,MCI
"Dayton, OH","San Antonio, TX",Table 6,20113,31267,33214,1079,128.0434783,163.8655688,AA,59.42275042,160.1414429,FL,11.46010187,153.387037,3119,DAY,SAT
"Dayton, OH","Memphis, TN",Table 6,20113,31267,33244,461,27.93478261,198.4551362,DL,42.80155642,219.4042727,FL,22.17898833,146.8291228,3120,DAY,MEM
"Dayton, OH","Montgomery, AL",Table 6,20113,31267,33277,538,11.41304348,309.9125714,DL,90.47619048,323.7971579,US,8.571428571,168.21,3121,DAY,MGM
"Dayton, OH","Omaha, NE",Table 6,20113,31267,33316,621,25.10869565,220.0236797,DL,45.02164502,221.6432692,UA,32.03463204,215.5955405,3122,DAY,OMA
"Dayton, OH","Milwaukee, WI",Table 6,20113,31267,33342,284,20.76086957,150.696178,DL,41.36125655,108.486076,DL,41.36125655,108.486076,3123,DAY,MKE
"Dayton, OH","Melbourne, FL",Table 6,20113,31267,33360,839,14.34782609,151.8812121,DL,76.51515152,148.0120792,DL,76.51515152,148.0120792,3124,DAY,MLB
"Dayton, OH","Madison, WI",Table 6,20113,31267,33485,347,12.93478261,184.6452941,DL,34.45378151,177.2480488,AA,19.32773109,167.236087,3125,DAY,MSN
"Dayton, OH","New Orleans, LA",Table 6,20113,31267,33495,764,46.30434783,164.1377465,DL,41.78403756,161.2800562,AA,13.38028169,140.3784211,3126,DAY,MSY
"Dayton, OH","San Diego, CA",Table 6,20113,31267,33570,1893,73.80434783,256.0155081,UA,36.81885125,285.16188,AA,22.09131075,220.6708,3127,DAY,SAN
"Dayton, OH","Newport News/Williamsburg, VA",Table 6,20113,31267,33667,482,57.39130435,190.3779546,US,51.13636364,208.4440741,FL,10.98484849,147.4608621,3128,DAY,PHF
"Dayton, OH","Pensacola, FL",Table 6,20113,31267,33728,671,36.73913044,175.3608876,DL,50.59171598,185.0498246,FL,38.16568047,158.4166667,3129,DAY,PNS
"Dayton, OH","Oklahoma City, OK",Table 6,20113,31267,33851,796,19.45652174,401.2673184,DL,53.63128492,425.6801042,AA,24.58100559,379.7240909,3130,DAY,OKC
"Dayton, OH","West Palm Beach/Palm Beach, FL",Table 6,20113,31267,34027,941,43.69565217,158.3886318,DL,54.47761194,155.953516,FL,24.37810945,141.4480612,3131,DAY,PBI
"Dayton, OH","Portland, OR",Table 6,20113,31267,34057,1972,45,278.911087,F9,33.09178744,237.8645985,AA,11.35265701,228.0821277,3132,DAY,PDX
"Dayton, OH","Philadelphia, PA",Table 6,20113,31267,34100,477,110.8695652,281.8126569,US,69.21568628,315.3476487,DL,17.74509804,176.8905525,3133,DAY,PHL
"Dayton, OH","Portland, ME",Table 6,20113,31267,34321,763,41.30434783,178.8728947,FL,56.05263158,160.4447418,FL,56.05263158,160.4447418,3134,DAY,PWM
"Dayton, OH","Raleigh/Durham, NC",Table 6,20113,31267,34492,406,56.84782609,166.3309369,US,40.91778203,166.6530841,US,40.91778203,166.6530841,3135,DAY,RDU
"Dayton, OH","Richmond, VA",Table 6,20113,31267,34524,408,16.73913044,211.7435714,US,36.36363636,217.6430357,CO,11.03896104,175.5417647,3136,DAY,RIC
"Dayton, OH","Rochester, NY",Table 6,20113,31267,34576,406,12.06521739,232.1581982,UA,23.42342342,172.4634615,FL,18.91891892,160.6014286,3137,DAY,ROC
"Dayton, OH","Salt Lake City, UT",Table 6,20113,31267,34614,1461,55,291.1571937,DL,37.35177866,377.482328,F9,31.22529644,212.870443,3138,DAY,SLC
"Dayton, OH","Tulsa, OK",Table 6,20113,31267,34653,685,10.97826087,283.7568317,AA,49.5049505,286.5422,DL,42.57425743,263.4653488,3139,DAY,TUL
"Dayton, OH","Savannah, GA",Table 6,20113,31267,34685,562,38.36956522,190.2129462,DL,43.90934844,189.2772903,US,41.92634561,183.8314865,3140,DAY,SAV
"Dayton, OH","Sarasota/Bradenton, FL",Table 6,20113,31267,34986,867,43.91304348,165.3818812,FL,43.06930693,150.8588506,FL,43.06930693,150.8588506,3141,DAY,SRQ
"Dayton, OH","Syracuse, NY",Table 6,20113,31267,35096,475,15.65217391,253.1261806,UA,43.05555556,230.3669355,CO,15.97222222,222.07,3142,DAY,SYR
"Dubuque, IA",New York Area 4/,Table 6,20113,31274,31703,885,17.7173913,233.8818405,AA,96.93251534,235.5509494,AA,96.93251534,235.5509494,3143,DBQ,NYC
"Detroit, MI",Dallas/Fort Worth Area 4/,Table 6,20113,31295,30194,986,841.0869565,254.4236586,AA,44.39131559,271.5674643,AA,44.39131559,271.5674643,3144,DTW,DAL
"Detroit, MI",Cleveland/Akron Area 4/,Table 6,20113,31295,30647,95,16.19565217,197.9653691,DL,100,197.9653691,DL,100,197.9653691,3145,DTW,CLE
"Detroit, MI",Boston/Providence/Manchester Area 4/,Table 6,20113,31295,30721,632,978.4782609,271.1249833,DL,68.14041324,298.842002,US,15.02999334,230.5703326,3146,DTW,PVD
"Detroit, MI",Baltimore/Washington Area 4/,Table 6,20113,31295,30852,409,1735.217391,195.1265153,DL,65.19669256,206.5528411,WN,24.31721373,141.3610716,3147,DTW,WAS
"Detroit, MI","Duluth, MN",Table 6,20113,31295,31337,541,19.89130435,322.6248634,DL,92.34972678,330.9112426,UA,3.825136612,254.2885714,3148,DTW,DLH
"Detroit, MI","Des Moines, IA",Table 6,20113,31295,31423,534,35.10869565,383.2741796,DL,86.99690403,393.8422064,AA,5.882352941,248.961579,3149,DTW,DSM
"Detroit, MI","Houston, TX",Table 6,20113,31295,31453,1092,605.9782609,274.5142834,CO,39.89237668,296.5103462,WN,14.24215247,232.6232998,3150,DTW,HOU
"Detroit, MI","Orlando, FL",Table 6,20113,31295,31454,957,1984.23913,117.8077234,DL,64.89728841,122.6145775,NK,10.786086,87.52857288,3151,DTW,MCO
"Detroit, MI","Panama City, FL",Table 6,20113,31295,31481,829,25,221.5129565,DL,54.34782609,231.15992,WN,44.7826087,211.0833981,3152,DTW,ECP
"Detroit, MI","Valparaiso, FL",Table 6,20113,31295,31504,828,17.93478261,226.5410303,DL,73.93939394,227.0629508,US,18.18181818,194.637,3153,DTW,VPS
"Detroit, MI","Elmira/Corning, NY",Table 6,20113,31295,31537,332,11.08695652,331.1357843,DL,86.2745098,329.11125,DL,86.2745098,329.11125,3154,DTW,ELM
"Detroit, MI","Eugene, OR",Table 6,20113,31295,31603,1999,10.32608696,324.474,DL,56.84210526,323.8385185,UA,24.21052632,320.82,3155,DTW,EUG
"Detroit, MI","Evansville, IN",Table 6,20113,31295,31612,363,32.39130435,323.5035235,DL,95.97315436,321.7998601,DL,95.97315436,321.7998601,3156,DTW,EVV
"Detroit, MI","New Bern/Morehead/Beaufort, NC",Table 6,20113,31295,31617,599,16.84782609,188.6689677,US,80,185.8703226,US,80,185.8703226,3157,DTW,EWN
"Detroit, MI","Key West, FL",Table 6,20113,31295,31624,1220,14.02173913,221.3748837,DL,51.1627907,249.7263636,AA,29.45736434,187.5584211,3158,DTW,EYW
"Detroit, MI","Fargo, ND",Table 6,20113,31295,31637,738,14.34782609,305.7834849,DL,81.81818182,303.4615741,DL,81.81818182,303.4615741,3159,DTW,FAR
"Detroit, MI","Fresno, CA",Table 6,20113,31295,31638,1964,35.97826087,276.051994,AA,31.72205438,228.632,AA,31.72205438,228.632,3160,DTW,FAT
"Detroit, MI","Fayetteville, NC",Table 6,20113,31295,31641,554,24.23913044,194.6192377,US,64.57399103,197.6417361,DL,30.94170404,188.7698551,3161,DTW,FAY
"Detroit, MI","Kalispell, MT",Table 6,20113,31295,31648,1553,16.95652174,351.695641,DL,80.12820513,350.66472,UA,16.66666667,331.0580769,3162,DTW,FCA
"Detroit, MI","Minneapolis, MN",Table 6,20113,31295,31650,528,547.2826087,309.8583357,DL,86.05759682,321.1523494,UA,3.356504469,211.9922485,3163,DTW,MSP
"Detroit, MI",New York Area 4/,Table 6,20113,31295,31703,540,2764.565217,200.9285728,DL,52.88983251,231.6915544,NK,23.30738382,105.9895327,3164,DTW,NYC
"Detroit, MI","Fort Myers, FL",Table 6,20113,31295,31714,1084,600.4347826,133.7715007,DL,70.63721941,146.0184008,NK,24.31209269,93.36265078,3165,DTW,RSW
"Detroit, MI","Sioux Falls, SD",Table 6,20113,31295,31775,685,24.67391304,242.3077533,DL,51.54185022,260.1229915,UA,37.88546256,225.6590698,3166,DTW,FSD
"Detroit, MI","Fayetteville, AR",Table 6,20113,31295,31834,715,37.82608696,322.0126724,DL,79.02298851,326.3313091,US,10.05747126,301.8622857,3167,DTW,XNA
"Detroit, MI","Greer, SC",Table 6,20113,31295,31871,508,167.3913044,210.1747987,DL,58.96103896,242.1044383,WN,11.81818182,131.4418132,3168,DTW,GSP
"Detroit, MI","Spokane, WA",Table 6,20113,31295,31884,1703,76.19565217,250.5259629,DL,51.92582026,259.1291758,F9,19.82881598,220.9023022,3169,DTW,GEG
"Detroit, MI","Grand Junction, CO",Table 6,20113,31295,31921,1335,13.80434783,255.3388189,AA,36.22047244,225.22,AA,36.22047244,225.22,3170,DTW,GJT
"Detroit, MI","Gainesville, FL",Table 6,20113,31295,31953,865,10.10869565,249.9727957,DL,52.68817204,255.8038776,US,37.6344086,249.6554286,3171,DTW,GNV
"Detroit, MI","Gulfport/Biloxi, MS",Table 6,20113,31295,31973,874,17.5,279.8228571,DL,80.1242236,290.6881395,US,11.18012422,214.9338889,3172,DTW,GPT
"Detroit, MI","Green Bay, WI",Table 6,20113,31295,31977,287,30.43478261,334.5129286,DL,98.21428571,334.0099636,DL,98.21428571,334.0099636,3173,DTW,GRB
"Detroit, MI","Killeen, TX",Table 6,20113,31295,31982,1110,11.52173913,284.0653774,AA,67.9245283,276.0066667,DL,16.03773585,261.9770588,3174,DTW,GRK
"Detroit, MI","Greensboro/High Point, NC",Table 6,20113,31295,31995,460,63.15217391,276.7894837,DL,62.99483649,281.9537705,US,34.07917384,264.0924748,3175,DTW,GSO
"Detroit, MI","Harrisburg, PA",Table 6,20113,31295,32070,371,56.52173913,306.2367885,DL,79.42307692,315.033753,US,19.03846154,250.1678788,3176,DTW,MDT
"Detroit, MI","Las Vegas, NV",Table 6,20113,31295,32211,1749,1930,184.812005,DL,56.61748142,207.1204576,NK,32.11872043,144.722027,3177,DTW,LAS
"Detroit, MI","Idaho Falls, ID",Table 6,20113,31295,32280,1454,10.32608696,297.7207368,DL,86.31578947,304.0504878,UA,7.368421053,260.1642857,3178,DTW,IDA
"Detroit, MI","Wilmington, NC",Table 6,20113,31295,32323,623,26.95652174,205.5589919,US,78.22580645,197.1747423,US,78.22580645,197.1747423,3179,DTW,ILM
"Detroit, MI","Indianapolis, IN",Table 6,20113,31295,32337,231,112.9347826,296.332897,DL,87.4879692,311.6041804,WN,10.00962464,170.3809615,3180,DTW,IND
"Detroit, MI","Ithaca/Cortland, NY",Table 6,20113,31295,32397,353,13.91304348,316.1254688,DL,77.34375,332.960404,US,21.09375,258.4051852,3181,DTW,ITH
"Detroit, MI","Jackson, WY",Table 6,20113,31295,32441,1387,22.06521739,337.5850246,DL,51.72413793,344.9777143,DL,51.72413793,344.9777143,3182,DTW,JAC
"Detroit, MI","Jackson/Vicksburg, MS",Table 6,20113,31295,32448,776,51.95652174,259.6073222,DL,60.46025105,266.1044291,WN,24.47698745,233.3164957,3183,DTW,JAN
"Detroit, MI",San Fran./Oakland Area 4/,Table 6,20113,31295,32457,2079,1125.978261,290.4964997,DL,57.18698716,318.6002346,WN,12.13437591,247.2677566,3184,DTW,SJC
"Detroit, MI",Miami/Ft. Lauderdale Area 4/,Table 6,20113,31295,32467,1145,1439.347826,128.1416923,DL,57.12128077,144.0885669,NK,26.0685697,84.26330533,3185,DTW,FLL
"Detroit, MI","Rochester, MN",Table 6,20113,31295,32547,477,14.23913044,294.8528244,DL,88.54961832,291.2988793,DL,88.54961832,291.2988793,3186,DTW,RST
"Detroit, MI","Santa Ana, CA",Table 6,20113,31295,32575,1979,1968.152174,246.1965781,DL,50.05798862,284.4589762,NK,16.1318827,164.5122664,3187,DTW,SNA
"Detroit, MI","Little Rock, AR",Table 6,20113,31295,32600,705,79.56521739,228.5463388,DL,52.45901639,254.4434635,WN,24.72677596,191.0555801,3188,DTW,LIT
"Detroit, MI","Lubbock, TX",Table 6,20113,31295,32896,1165,16.19565217,274.6657718,DL,41.61073826,253.7990323,DL,41.61073826,253.7990323,3189,DTW,LBB
"Detroit, MI","Lexington, KY",Table 6,20113,31295,32945,296,36.41304348,305.7222985,DL,92.8358209,312.3384566,US,4.47761194,203.6213333,3190,DTW,LEX
"Detroit, MI","Louisville, KY",Table 6,20113,31295,33044,306,84.67391304,268.8243774,DL,77.79204108,294.029769,WN,18.22849807,165.2338732,3191,DTW,SDF
"Detroit, MI","Cincinnati, KY",Table 6,20113,31295,33105,229,47.60869565,367.2647945,DL,99.31506849,368.1542989,DL,99.31506849,368.1542989,3192,DTW,CVG
"Detroit, MI","Sacramento, CA",Table 6,20113,31295,33192,2013,224.8913044,229.1446738,DL,44.70758821,236.5445838,F9,12.71145481,184.848327,3193,DTW,SMF
"Detroit, MI","Tampa, FL",Table 6,20113,31295,33195,983,938.4782609,139.8242344,DL,69.27264304,150.1324829,NK,13.13412092,90.98797178,3194,DTW,TPA
"Detroit, MI","Kansas City, MO",Table 6,20113,31295,33198,629,324.7826087,261.3063722,DL,55.82329317,305.6944425,WN,32.8647925,203.8152444,3195,DTW,MCI
"Detroit, MI","San Antonio, TX",Table 6,20113,31295,33214,1214,252.826087,224.0286286,DL,64.27343078,234.8473244,FL,10.53310404,171.7080408,3196,DTW,SAT
"Detroit, MI","Memphis, TN",Table 6,20113,31295,33244,610,173.5869565,285.2479712,DL,82.21665623,299.3308987,FL,5.635566688,163.0035556,3197,DTW,MEM
"Detroit, MI","Mission/McAllen/Edinburg, TX",Table 6,20113,31295,33256,1391,29.56521739,293.5510662,CO,52.94117647,298.1451389,DL,22.05882353,284.3385,3198,DTW,MFE
"Detroit, MI","Montgomery, AL",Table 6,20113,31295,33277,704,15.43478261,269.6262676,DL,55.63380282,308.3282279,US,35.91549296,197.8923529,3199,DTW,MGM
"Detroit, MI","Omaha, NE",Table 6,20113,31295,33316,651,98.15217391,260.7999446,DL,72.53599114,264.5669618,WN,15.50387597,247.3135714,3200,DTW,OMA
"Detroit, MI","Milwaukee, WI",Table 6,20113,31295,33342,237,100.4347826,361.9082143,DL,94.26406926,365.8116877,UA,3.138528139,314.6027586,3201,DTW,MKE
"Detroit, MI","Melbourne, FL",Table 6,20113,31295,33360,985,11.08695652,183.504902,DL,74.50980392,179.206579,DL,74.50980392,179.206579,3202,DTW,MLB
"Detroit, MI","Moline, IL",Table 6,20113,31295,33367,373,40.65217391,272.8545455,DL,91.71122995,272.4306997,UA,3.20855615,258.5516667,3203,DTW,MLI
"Detroit, MI","Monroe, LA",Table 6,20113,31295,33377,821,10.43478261,211.3027083,DL,53.125,226.4770588,CO,16.66666667,189.371875,3204,DTW,MLU
"Detroit, MI","Marquette, MI",Table 6,20113,31295,33459,349,15.2173913,321.5075,DL,98.57142857,319.6467391,DL,98.57142857,319.6467391,3205,DTW,MQT
"Detroit, MI","Madison, WI",Table 6,20113,31295,33485,311,53.47826087,337.8830285,DL,88.41463415,353.6515172,UA,7.723577236,200.6360526,3206,DTW,MSN
"Detroit, MI","Missoula, MT",Table 6,20113,31295,33486,1541,17.17391304,349.0722152,DL,81.01265823,356.6199219,UA,15.82278481,290.9284,3207,DTW,MSO
"Detroit, MI","New Orleans, LA",Table 6,20113,31295,33495,926,218.0434783,218.66335,DL,66.84945165,226.640701,US,14.45663011,206.728931,3208,DTW,MSY
"Detroit, MI","San Diego, CA",Table 6,20113,31295,33570,1956,534.673913,254.6524436,DL,61.7401911,265.492025,WN,11.95364912,227.9661735,3209,DTW,SAN
"Detroit, MI","Norfolk, VA",Table 6,20113,31295,33667,529,130.4347826,231.4712667,DL,51.16666667,245.1107492,US,35.16666667,222.2048815,3210,DTW,ORF
"Detroit, MI","Pensacola, FL",Table 6,20113,31295,33728,837,73.15217391,176.3077266,DL,62.85289747,177.7752955,FL,23.17979198,155.4232051,3211,DTW,PNS
"Detroit, MI","Jacksonville/Camp Lejeune, NC",Table 6,20113,31295,33795,596,29.45652174,195.7197048,US,72.69372694,186.8929442,US,72.69372694,186.8929442,3212,DTW,OAJ
"Detroit, MI","Oklahoma City, OK",Table 6,20113,31295,33851,900,80.76086957,279.9170121,DL,58.68102288,296.5266743,WN,22.20726783,233.0555152,3213,DTW,OKC
"Detroit, MI","West Palm Beach/Palm Beach, FL",Table 6,20113,31295,34027,1086,166.3043478,168.320098,DL,80.26143791,170.4994951,US,12.22222222,160.2873797,3214,DTW,PBI
"Detroit, MI","Portland, OR",Table 6,20113,31295,34057,1953,331.3043478,282.4315584,DL,55.47900263,291.0537611,F9,11.28608924,233.3925872,3215,DTW,PDX
"Detroit, MI","Greenville, NC",Table 6,20113,31295,34092,556,10.2173913,173.772234,US,96.80851064,174.3034066,UA,3.191489362,157.66,3216,DTW,PGV
"Detroit, MI","Philadelphia, PA",Table 6,20113,31295,34100,453,545.9782609,281.9961517,US,48.15847103,282.1044936,DL,44.23651205,281.9989244,3217,DTW,PHL
"Detroit, MI","Peoria, IL",Table 6,20113,31295,34108,346,29.67391304,260.7011355,DL,86.81318681,255.5431646,DL,86.81318681,255.5431646,3218,DTW,PIA
"Detroit, MI","Pasco/Kennewick/Richland, WA",Table 6,20113,31295,34252,1782,15,343.2382609,DL,86.95652174,342.74775,UA,6.52173913,337.79,3219,DTW,PSC
"Detroit, MI","Palm Springs, CA",Table 6,20113,31295,34262,1885,21.73913044,266.0303,US,35,248.7115714,AA,24.5,225.2116327,3220,DTW,PSP
"Detroit, MI","Portland, ME",Table 6,20113,31295,34321,668,70.43478261,294.6727932,DL,70.21604938,306.3457802,US,24.07407407,261.4530128,3221,DTW,PWM
"Detroit, MI","Rapid City, SD",Table 6,20113,31295,34457,1002,17.5,293.3162112,DL,76.39751553,287.652439,DL,76.39751553,287.652439,3222,DTW,RAP
"Detroit, MI","Raleigh/Durham, NC",Table 6,20113,31295,34492,501,320.7608696,219.7964554,DL,54.45611657,249.5092968,US,30.80311759,181.739571,3223,DTW,RDU
"Detroit, MI","Richmond, VA",Table 6,20113,31295,34524,456,134.1304348,230.2929822,DL,72.44732577,241.1717673,US,24.87844408,189.005114,3224,DTW,RIC
"Detroit, MI","Reno, NV",Table 6,20113,31295,34570,1903,116.5217391,218.8954851,DL,41.41791045,223.3717568,AA,20.61567164,176.9142081,3225,DTW,RNO
"Detroit, MI","Roanoke, VA",Table 6,20113,31295,34574,382,25.2173913,300.6496552,DL,72.4137931,291.2416071,DL,72.4137931,291.2416071,3226,DTW,ROA
"Detroit, MI","Rochester, NY",Table 6,20113,31295,34576,296,36.63043478,297.8293175,DL,88.4272997,301.1931208,US,9.792284867,272.779697,3227,DTW,ROC
"Detroit, MI","Salt Lake City, UT",Table 6,20113,31295,34614,1481,318.0434783,269.6718934,DL,69.17293233,294.6795208,F9,10.25290499,194.0548333,3228,DTW,SLC
"Detroit, MI","Tulsa, OK",Table 6,20113,31295,34653,789,73.91304348,279.2592353,DL,60.58823529,283.9829369,WN,29.11764706,254.5987879,3229,DTW,TUL
"Detroit, MI","Savannah, GA",Table 6,20113,31295,34685,705,75.54347826,258.027223,DL,67.91366907,260.1778602,US,28.92086331,255.2596517,3230,DTW,SAV
"Detroit, MI","Santa Barbara, CA",Table 6,20113,31295,34689,2037,19.89130435,287.0516393,US,54.09836066,299.8345455,F9,19.12568306,217.6205714,3231,DTW,SBA
"Detroit, MI","Springfield, MO",Table 6,20113,31295,34783,634,20.32608696,289.2640642,DL,50.80213904,256.3565263,DL,50.80213904,256.3565263,3232,DTW,SGF
"Detroit, MI","Monterey, CA",Table 6,20113,31295,34922,2078,11.08695652,343.8177451,US,54.90196078,290.8883929,US,54.90196078,290.8883929,3233,DTW,MRY
"Detroit, MI","Sarasota/Bradenton, FL",Table 6,20113,31295,34986,1022,41.52173913,164.8663613,DL,59.42408377,173.0737886,FL,14.39790576,133.0669091,3234,DTW,SRQ
"Detroit, MI","Syracuse, NY",Table 6,20113,31295,35096,374,42.93478261,329.6904304,DL,81.51898734,332.9925466,US,17.21518987,306.5697059,3235,DTW,SYR
"Detroit, MI","Tallahassee, FL",Table 6,20113,31295,35249,817,17.5,290.3877019,DL,65.83850932,310.9745283,US,24.8447205,247.88025,3236,DTW,TLH
"Detroit, MI","Bristol/Johnson City/Kingsport, TN",Table 6,20113,31295,35323,399,17.93478261,301.9735758,DL,63.63636364,318.4712381,US,28.48484849,272.6291489,3237,DTW,TRI
"Detroit, MI","Traverse City, MI",Table 6,20113,31295,35380,207,17.2826087,222.6492453,DL,100,222.6492453,DL,100,222.6492453,3238,DTW,TVC
"Detroit, MI","Knoxville, TN",Table 6,20113,31295,35412,443,56.95652174,308.3060687,US,48.85496183,201.2103906,US,48.85496183,201.2103906,3239,DTW,TYS
"Dothan, AL",Baltimore/Washington Area 4/,Table 6,20113,31308,30852,704,10.86956522,388.2927,DL,96,388.2072917,DL,96,388.2072917,3240,DHN,WAS
"Dothan, AL",New York Area 4/,Table 6,20113,31308,31703,943,11.19565217,290.0849515,DL,98.05825243,288.8389109,DL,98.05825243,288.8389109,3241,DHN,SWF
"Duluth, MN",Dallas/Fort Worth Area 4/,Table 6,20113,31337,30194,995,10.2173913,283.498617,DL,77.65957447,290.699589,UA,12.76595745,205.0683333,3242,DLH,DFW
"Duluth, MN",Boston/Providence/Manchester Area 4/,Table 6,20113,31337,30721,1086,12.7173913,321.9466667,DL,58.97435897,354.5811594,UA,26.4957265,272.1674194,3243,DLH,BOS
"Duluth, MN",Baltimore/Washington Area 4/,Table 6,20113,31337,30852,944,18.69565217,314.7631395,DL,70.93023256,308.527541,DL,70.93023256,308.527541,3244,DLH,WAS
"Duluth, MN",New York Area 4/,Table 6,20113,31337,31703,1013,23.26086957,307.2750935,DL,63.08411215,318.378,UA,15.88785047,261.9779412,3245,DLH,NYC
"Duluth, MN","Las Vegas, NV",Table 6,20113,31337,32211,1396,80.86956522,157.4166263,G4,89.51612903,138.7418769,G4,89.51612903,138.7418769,3246,DLH,LAS
"Duluth, MN",San Fran./Oakland Area 4/,Table 6,20113,31337,32457,1661,13.80434783,295.6417323,DL,66.14173228,304.8630952,UA,26.77165354,291.0379412,3247,DLH,SFO
"Des Moines, IA",Dallas/Fort Worth Area 4/,Table 6,20113,31423,30194,624,136.5217391,277.1081449,AA,83.20063694,289.1849857,F9,6.52866242,191.2731707,3248,DSM,DFW
"Des Moines, IA",Cleveland/Akron Area 4/,Table 6,20113,31423,30647,638,36.41304348,229.3812537,DL,39.10447761,211.0352672,DL,39.10447761,211.0352672,3249,DSM,CLE
"Des Moines, IA",Boston/Providence/Manchester Area 4/,Table 6,20113,31423,30721,1165,91.08695652,244.1091527,DL,36.03818616,251.4119205,F9,14.20047733,195.0768067,3250,DSM,PVD
"Des Moines, IA",Baltimore/Washington Area 4/,Table 6,20113,31423,30852,910,204.1304348,240.9892652,DL,58.83919063,222.9346063,DL,58.83919063,222.9346063,3251,DSM,WAS
"Des Moines, IA","Houston, TX",Table 6,20113,31423,31453,825,45.10869565,402.7711807,CO,57.8313253,415.9318333,CO,57.8313253,415.9318333,3252,DSM,IAH
"Des Moines, IA","Orlando, FL",Table 6,20113,31423,31454,1141,129.5652174,161.7220134,DL,58.89261745,156.2621368,FL,13.84228188,153.8342424,3253,DSM,MCO
"Des Moines, IA","Fresno, CA",Table 6,20113,31423,31638,1431,12.60869565,242.8707759,UA,46.55172414,237.6392593,AA,25.86206897,225.8263333,3254,DSM,FAT
"Des Moines, IA","Minneapolis, MN",Table 6,20113,31423,31650,232,28.58695652,318.3639544,DL,98.47908745,317.3146332,DL,98.47908745,317.3146332,3255,DSM,MSP
"Des Moines, IA",New York Area 4/,Table 6,20113,31423,31703,1071,209.5652174,266.1570073,DL,27.3340249,260.5172106,DL,27.3340249,260.5172106,3256,DSM,NYC
"Des Moines, IA","Fort Myers, FL",Table 6,20113,31423,31714,1236,22.5,204.2619324,DL,67.63285024,195.6407143,DL,67.63285024,195.6407143,3257,DSM,RSW
"Des Moines, IA","Spokane, WA",Table 6,20113,31423,31884,1245,18.15217391,216.0476048,DL,44.31137725,207.802973,F9,26.34730539,164.9756818,3258,DSM,GEG
