originapt,destapt,tbl,quart,origincity,destcity,origin,destination,distance,passengers,fare,carrier_lg,large_ms,fare_lg,carrier_low,lf_ms,fare_low,numrecs
DEN,LBB,Table 6,20082,24090,51640,"Denver, Colorado, USA","Lubbock, Texas, USA",455,20.659340659,205.25771277,AA,54.787234043,218.44631068,WN,43.085106383,188.27432099,2895
DEN,MSN,Table 6,20082,24090,52470,"Denver, Colorado, USA","Madison, Wisconsin, USA",826,108.02197802,266.41589013,UA,67.548321465,289.01256024,YX,13.936927772,170.58532847,2896
DEN,MHT,Table 6,20082,24090,53970,"Denver, Colorado, USA","Manchester, New Hampshire, USA",1728,187.69230769,202.30557963,WN,56.733021077,173.9900516,WN,56.733021077,173.9900516,2897
DEN,MFR,Table 6,20082,24090,56840,"Denver, Colorado, USA","Medford, Oregon, USA",964,40,250.22733516,UA,70.879120879,251.13445736,UA,70.879120879,251.13445736,2898
DEN,MEM,Table 6,20082,24090,57180,"Denver, Colorado, USA","Memphis, Tennessee, USA",872,225.93406593,186.67133268,NW,44.260700389,183.59403297,F9,17.704280156,158.4431044,2899
DEN,MIA,Table 6,20082,24090,57560,"Denver, Colorado, USA","Miami, Florida, USA",1709,332.41758242,245.84740826,UA,45.553719008,233.33563861,UA,45.553719008,233.33563861,2900
DEN,MAF,Table 6,20082,24090,57650,"Denver, Colorado, USA","Midland/Odessa, Texas, USA",563,45.714285714,237.37545673,WN,47.836538462,205.81376884,WN,47.836538462,205.81376884,2901
DEN,MKE,Table 6,20082,24090,57850,"Denver, Colorado, USA","Milwaukee, Wisconsin, USA",895,491.42857143,164.08600403,YX,50.089445438,158.95242411,F9,36.024150268,157.92198014,2902
DEN,MSP,Table 6,20082,24090,57970,"Denver, Colorado, USA","Minneapolis/St.Paul, Minnesota, USA",680,1513.5164835,167.84033471,NW,52.370580121,167.21049355,F9,20.939519349,150.55315187,2903
DEN,MFE,Table 6,20082,24090,58180,"Denver, Colorado, USA","Mission/Mcallen, Texas, USA",1013,27.692307692,218.97690476,AA,44.047619048,213.49990991,AA,44.047619048,213.49990991,2904
DEN,MSO,Table 6,20082,24090,58220,"Denver, Colorado, USA","Missoula, Montana, USA",679,81.648351648,253.87060565,UA,86.810228802,251.97060465,UA,86.810228802,251.97060465,2905
DEN,MOB,Table 6,20082,24090,58520,"Denver, Colorado, USA","Mobile, Alabama, USA",1120,12.087912088,363.87927273,AA,42.727272727,358.31574468,DL,20.909090909,259.99608696,2906
DEN,MLI,Table 6,20082,24090,58700,"Denver, Colorado, USA","Moline, Illinois, USA",751,41.758241758,283.23597368,UA,64.736842105,310.87556911,NW,17.105263158,221.93846154,2907
DEN,MGM,Table 6,20082,24090,59370,"Denver, Colorado, USA","Montgomery, Alabama, USA",1145,16.703296703,338.46809211,DL,40.789473684,347.18193548,CO,13.815789474,259.7252381,2908
DEN,MTJ,Table 6,20082,24090,59500,"Denver, Colorado, USA","Montrose, Colorado, USA",197,11.318681319,315.8976699,UA,99.029126214,316.52245098,UA,99.029126214,316.52245098,2909
DEN,MYR,Table 6,20082,24090,61830,"Denver, Colorado, USA","Myrtle Beach, South Carolina, USA",1484,46.373626374,271.34369668,US,54.976303318,260.78711207,US,54.976303318,260.78711207,2910
DEN,BNA,Table 6,20082,24090,62860,"Denver, Colorado, USA","Nashville, Tennessee, USA",1013,569.12087912,157.88971809,F9,43.13574049,146.04589526,F9,43.13574049,146.04589526,2911
DEN,SWF,Table 6,20082,24090,63380,"Denver, Colorado, USA","Newburgh, New York, USA",1602,24.175824176,231.13063636,NW,34.545454545,196.95565789,FL,20.454545455,195.11444444,2912
DEN,MSY,Table 6,20082,24090,63580,"Denver, Colorado, USA","New Orleans, Louisiana, USA",1062,367.36263736,223.02460664,UA,67.24498953,226.16735765,CO,13.042177685,214.36672018,2913
DEN,PHF,Table 6,20082,24090,63680,"Denver, Colorado, USA","Newport News/Wmsburg, Virginia, USA",1532,42.087912088,202.96093995,FL,40.992167102,211.10949045,US,15.143603133,179.055,2914
DEN,LGA,Table 6,20082,24090,63760,"Denver, Colorado, USA","New York, New York, USA",1626,2651.2087912,236.01139227,UA,42.642792009,263.68626847,B6,11.775677692,180.74183738,2915
DEN,ORF,Table 6,20082,24090,64500,"Denver, Colorado, USA","Norfolk, Virginia, USA",1552,159.45054945,227.96184011,UA,27.2226051,242.38124051,NW,14.748449345,159.58439252,2916
DEN,OAK,Table 6,20082,24090,65420,"Denver, Colorado, USA","Oakland, California, USA",957,867.69230769,152.76371201,WN,64.918946302,133.28707374,WN,64.918946302,133.28707374,2917
DEN,OKC,Table 6,20082,24090,65840,"Denver, Colorado, USA","Oklahoma City, Oklahoma, USA",495,505.71428571,115.33727292,UA,45.284658844,124.84409309,F9,30.356366797,104.10674302,2918
DEN,OMA,Table 6,20082,24090,66060,"Denver, Colorado, USA","Omaha, Nebraska, USA",472,445.27472527,159.94555528,UA,63.62290227,161.20179597,F9,35.587364265,156.88794036,2919
DEN,ONT,Table 6,20082,24090,66180,"Denver, Colorado, USA","Ontario, California, USA",819,429.67032967,181.28930435,UA,76.649616368,182.52231899,WN,15.882352941,178.88679549,2920
DEN,MCO,Table 6,20082,24090,66600,"Denver, Colorado, USA","Orlando, Florida, USA",1545,1337.032967,182.09127969,UA,39.911235309,210.59918451,WN,26.267773486,146.4273373,2921
DEN,PFN,Table 6,20082,24090,67930,"Denver, Colorado, USA","Panama City, Florida, USA",1261,12.307692308,355.275625,DL,49.107142857,347.28090909,NW,33.928571429,346.72184211,2922
DEN,PSC,Table 6,20082,24090,68560,"Denver, Colorado, USA","Pasco, Washington, USA",853,46.373626374,288.07056872,UA,65.639810427,287.49216606,AS,16.113744076,247.41970588,2923
DEN,PNS,Table 6,20082,24090,69380,"Denver, Colorado, USA","Pensacola, Florida, USA",1179,149.34065934,177.52751288,DL,31.714495953,168.39287703,AA,29.433406917,154.30185,2924
DEN,PIA,Table 6,20082,24090,69470,"Denver, Colorado, USA","Peoria, Illinois, USA",793,22.967032967,317.94937799,UA,76.076555024,322.48213836,UA,76.076555024,322.48213836,2925
DEN,PHL,Table 6,20082,24090,69880,"Denver, Colorado, USA","Philadelphia, Pennsylvania, USA",1557,1121.2087912,207.83331667,UA,30.275409193,249.98778893,F9,21.395667941,167.46826844,2926
DEN,PHX,Table 6,20082,24090,69980,"Denver, Colorado, USA","Phoenix, Arizona, USA",602,2642.967033,117.24470542,WN,31.977880338,119.38362242,F9,27.632946655,101.02366988,2927
DEN,PIT,Table 6,20082,24090,70470,"Denver, Colorado, USA","Pittsburgh, Pennsylvania, USA",1290,359.78021978,255.40986561,UA,61.576053757,275.05574405,AA,7.8497251069,165.19529183,2928
DEN,PWM,Table 6,20082,24090,71760,"Denver, Colorado, USA","Portland, Maine, USA",1782,98.131868132,241.29675252,UA,48.712206047,254.63154023,DL,13.66181411,208.2197541,2929
DEN,PDX,Table 6,20082,24090,71790,"Denver, Colorado, USA","Portland, Oregon, USA",992,1030.3296703,162.04220456,UA,33.201791809,187.35120784,WN,15.976962457,125.1361215,2930
DEN,PVD,Table 6,20082,24090,73020,"Denver, Colorado, USA","Providence, Rhode Island, USA",1737,140.10989011,237.04581961,WN,41.490196078,198.26310019,WN,41.490196078,198.26310019,2931
DEN,RDU,Table 6,20082,24090,74830,"Denver, Colorado, USA","Raleigh/Durham, North Carolina, USA",1436,436.92307692,210.18333249,WN,30.935613682,183.33589431,WN,30.935613682,183.33589431,2932
DEN,RAP,Table 6,20082,24090,75020,"Denver, Colorado, USA","Rapid City, South Dakota, USA",301,71.208791209,170.09162037,UA,78.086419753,173.89452569,F9,14.660493827,167.95452632,2933
DEN,RNO,Table 6,20082,24090,75500,"Denver, Colorado, USA","Reno, Nevada, USA",804,317.03296703,161.56880416,UA,85.89254766,157.41404762,UA,85.89254766,157.41404762,2934
DEN,RIC,Table 6,20082,24090,75820,"Denver, Colorado, USA","Richmond, Virginia, USA",1482,179.89010989,217.86848503,UA,34.636530238,232.65495591,AA,14.416615761,182.00822034,2935
DEN,ROA,Table 6,20082,24090,76430,"Denver, Colorado, USA","Roanoke, Virginia, USA",1344,19.230769231,367.55542857,UA,45.714285714,336.317875,UA,45.714285714,336.317875,2936
DEN,ROC,Table 6,20082,24090,76620,"Denver, Colorado, USA","Rochester, New York, USA",1413,127.91208791,227.5800945,NW,31.271477663,174.28645604,NW,31.271477663,174.28645604,2937
DEN,RFD,Table 6,20082,24090,76650,"Denver, Colorado, USA","Rockford, Illinois, USA",829,37.582417582,133.58862573,UA,100,133.58862573,UA,100,133.58862573,2938
DEN,RKS,Table 6,20082,24090,76770,"Denver, Colorado, USA","Rock Springs, Wyoming, USA",260,10.769230769,246.95346939,UA,98.979591837,246.73134021,UA,98.979591837,246.73134021,2939
DEN,SMF,Table 6,20082,24090,77850,"Denver, Colorado, USA","Sacramento, California, USA",910,626.04395604,187.02615061,UA,49.587502194,202.8948885,WN,17.412673337,163.39886089,2940
DEN,MBS,Table 6,20082,24090,77960,"Denver, Colorado, USA","Saginaw, Michigan, USA",1092,14.285714286,282.66561538,NW,59.230769231,258.37857143,NW,59.230769231,258.37857143,2941
DEN,STL,Table 6,20082,24090,78460,"Denver, Colorado, USA","St. Louis, Missouri, USA",770,827.58241758,147.56622095,F9,34.218563272,135.63106325,WN,30.739609614,134.44876026,2942
DEN,MRY,Table 6,20082,24090,78870,"Denver, Colorado, USA","Salinas, California, USA",960,24.285714286,269.30366516,UA,77.375565611,288.23350877,US,18.552036199,190.38487805,2943
DEN,SLC,Table 6,20082,24090,79070,"Denver, Colorado, USA","Salt Lake City, Utah, USA",391,1360,98.983000162,WN,27.933096315,90.267804455,WN,27.933096315,90.267804455,2944
DEN,SAT,Table 6,20082,24090,79360,"Denver, Colorado, USA","San Antonio, Texas, USA",794,562.85714286,146.22273916,F9,38.754392815,130.6229471,F9,38.754392815,130.6229471,2945
DEN,SAN,Table 6,20082,24090,79520,"Denver, Colorado, USA","San Diego, California, USA",853,1505.0549451,133.1629724,WN,38.602511682,114.64743711,WN,38.602511682,114.64743711,2946
DEN,SFO,Table 6,20082,24090,79830,"Denver, Colorado, USA","San Francisco, California, USA",967,1226.4835165,202.86061106,UA,59.636233312,235.79486178,F9,32.604605322,144.98935971,2947
DEN,SJC,Table 6,20082,24090,80050,"Denver, Colorado, USA","San Jose, California, USA",948,974.28571429,156.58981615,UA,46.187683284,186.51189744,WN,22.095646289,122.72215416,2948
DEN,SBP,Table 6,20082,24090,80330,"Denver, Colorado, USA","San Luis Obispo, California, USA",932,32.857142857,231.53207358,UA,51.505016722,241.81051948,US,30.100334448,218.30666667,2949
DEN,SNA,Table 6,20082,24090,80650,"Denver, Colorado, USA","Santa Ana, California, USA",846,868.02197802,184.069505,UA,51.753386505,210.19875245,F9,42.435751361,149.19233294,2950
DEN,SBA,Table 6,20082,24090,80690,"Denver, Colorado, USA","Santa Barbara, California, USA",916,88.571428571,265.42513648,UA,72.580645161,283.56793162,US,18.486352357,200.02114094,2951
DEN,SMX,Table 6,20082,24090,81100,"Denver, Colorado, USA","Santa Maria, California, USA",932,11.648351648,312.34971698,UA,92.452830189,320.95520408,UA,92.452830189,320.95520408,2952
DEN,SRQ,Table 6,20082,24090,82080,"Denver, Colorado, USA","Sarasota/Bradenton, Florida, USA",1530,38.021978022,188.20800578,DL,58.38150289,177.76490099,DL,58.38150289,177.76490099,2953
DEN,SAV,Table 6,20082,24090,82340,"Denver, Colorado, USA","Savannah, Georgia, USA",1413,105.27472527,218.83839248,DL,45.511482255,201.8531422,DL,45.511482255,201.8531422,2954
DEN,AVP,Table 6,20082,24090,82600,"Denver, Colorado, USA","Scranton/Wilkes-Barre, Pa, USA",1519,25.274725275,248.12030435,UA,24.782608696,246.58105263,NW,20.434782609,190.33382979,2955
DEN,SEA,Table 6,20082,24090,82630,"Denver, Colorado, USA","Seattle, Washington, USA",1024,1882.7472527,148.60153447,AS,26.10167513,144.62414132,WN,23.842876321,106.29157405,2956
DEN,SHV,Table 6,20082,24090,83600,"Denver, Colorado, USA","Shreveport, Louisiana, USA",792,20.32967033,341.25772973,AA,76.216216216,333.83794326,NW,2.1621621622,193.97,2957
DEN,SUX,Table 6,20082,24090,84270,"Denver, Colorado, USA","Sioux City, Iowa, USA",466,33.736263736,146.75345277,F9,49.511400651,138.26164474,L4,39.087947883,123.96016667,2958
DEN,FSD,Table 6,20082,24090,84300,"Denver, Colorado, USA","Sioux Falls, South Dakota, USA",483,54.285714286,322.63163968,UA,92.712550607,326.51113537,NW,6.2753036437,254.38870968,2959
DEN,SBN,Table 6,20082,24090,85070,"Denver, Colorado, USA","South Bend, Indiana, USA",969,23.736263736,241.35277778,UA,54.62962963,247.15949153,NW,25,187.56814815,2960
DEN,GEG,Table 6,20082,24090,85290,"Denver, Colorado, USA","Spokane, Washington, USA",836,241.0989011,191.73935734,UA,53.919781222,196.27870668,F9,30.446672744,181.56020958,2961
DEN,SGF,Table 6,20082,24090,85370,"Denver, Colorado, USA","Springfield, Missouri, USA",637,50.769230769,302.98313853,UA,89.393939394,302.49624697,UA,89.393939394,302.49624697,2962
DEN,SYR,Table 6,20082,24090,86840,"Denver, Colorado, USA","Syracuse, New York, USA",1492,115.93406593,239.08609479,UA,38.483412322,267.70039409,NW,18.293838863,193.40186528,2963
DEN,TLH,Table 6,20082,24090,87620,"Denver, Colorado, USA","Tallahassee, Florida, USA",1318,56.923076923,204.30793436,DL,58.88030888,188.22652459,DL,58.88030888,188.22652459,2964
DEN,TPA,Table 6,20082,24090,87870,"Denver, Colorado, USA","Tampa, Florida, USA",1506,777.69230769,176.29115303,UA,44.270170976,190.80059687,F9,18.524798643,148.64753623,2965
DEN,TVC,Table 6,20082,24090,91230,"Denver, Colorado, USA","Traverse City, Michigan, USA",1031,26.263736264,309.55376569,UA,69.874476987,296.9702994,UA,69.874476987,296.9702994,2966
DEN,TUS,Table 6,20082,24090,91940,"Denver, Colorado, USA","Tucson, Arizona, USA",639,395.71428571,152.54692585,F9,51.513468481,133.90743935,F9,51.513468481,133.90743935,2967
DEN,TUL,Table 6,20082,24090,92080,"Denver, Colorado, USA","Tulsa, Oklahoma, USA",541,313.07692308,165.19627238,UA,59.494559495,173.7199764,F9,23.481923482,128.3690284,2968
DEN,TYR,Table 6,20082,24090,92760,"Denver, Colorado, USA","Tyler, Texas, USA",732,13.076923077,213.38058824,AA,72.268907563,178.77290698,AA,72.268907563,178.77290698,2969
DEN,ACT,Table 6,20082,24090,95810,"Denver, Colorado, USA","Waco, Texas, USA",705,10.10989011,209.99184783,AA,69.565217391,195.70109375,AA,69.565217391,195.70109375,2970
DEN,IAD,Table 6,20082,24090,96460,"Denver, Colorado, USA","Washington, D.C., USA",1476,1865.1648352,262.91876745,UA,51.069345431,324.49297647,F9,27.325752666,207.52846054,2971
DEN,CWA,Table 6,20082,24090,96830,"Denver, Colorado, USA","Stevens Point, Wisconsin, USA",839,29.340659341,196.9823221,NW,49.812734082,200.51368421,YX,31.086142322,184.62963855,2972
DEN,PBI,Table 6,20082,24090,97160,"Denver, Colorado, USA","West Palm Beach, Florida, USA",1679,143.84615385,207.09165011,DL,36.440030558,193.99714885,F9,12.987012987,159.47823529,2973
DEN,HPN,Table 6,20082,24090,97390,"Denver, Colorado, USA","White Plains, New York, USA",1625,25.164835165,256.88139738,UA,41.92139738,281.0109375,AA,23.580786026,211.4987037,2974
DEN,ICT,Table 6,20082,24090,97500,"Denver, Colorado, USA","Wichita, Kansas, USA",419,175.49450549,146.58924233,UA,74.452097683,149.91524811,F9,15.967438948,138.54796078,2975
DEN,ILM,Table 6,20082,24090,97780,"Denver, Colorado, USA","Wilmington, North Carolina, USA",1522,46.263736264,224.32365796,US,66.270783848,228.24910394,DL,23.51543943,202.04292929,2976
DEN,YUM,Table 6,20082,24090,99460,"Denver, Colorado, USA","Yuma, Arizona, USA",744,14.175824176,192.02395349,US,41.085271318,212.48849057,UA,35.658914729,164.79608696,2977
DSM,DTW,Table 6,20082,24180,24260,"Des Moines, Iowa, USA","Detroit, Michigan, USA",534,45.824175824,401.20920863,NW,77.458033573,419.95671827,UA,11.03117506,312.35847826,2978
DSM,ELP,Table 6,20082,24180,26930,"Des Moines, Iowa, USA","El Paso, Texas, USA",972,10.659340659,389.90020619,AA,63.917525773,409.83790323,US,17.525773196,315.98294118,2979
DSM,FNT,Table 6,20082,24180,28670,"Des Moines, Iowa, USA","Flint, Michigan, USA",518,10.43956044,175.88147368,NW,62.105263158,152.80644068,NW,62.105263158,152.80644068,2980
DSM,FLL,Table 6,20082,24180,29420,"Des Moines, Iowa, USA","Ft. Lauderdale, Florida, USA",1315,55.384615385,199.04922619,NW,32.341269841,186.48331288,AA,27.976190476,176.42085106,2981
DSM,RSW,Table 6,20082,24180,29540,"Des Moines, Iowa, USA","Ft. Myers, Florida, USA",1236,30.43956044,211.64537906,AA,35.379061372,186.62642857,AA,35.379061372,186.62642857,2982
DSM,GRR,Table 6,20082,24180,33290,"Des Moines, Iowa, USA","Grand Rapids, Michigan, USA",427,18.131868132,192.68909091,NW,45.454545455,212.91626667,UA,33.939393939,167.04964286,2983
DSM,GSO,Table 6,20082,24180,33460,"Des Moines, Iowa, USA","Greensboro/High Point, Nc, USA",829,17.032967033,211.40425806,NW,45.806451613,171.48084507,NW,45.806451613,171.48084507,2984
DSM,GSP,Table 6,20082,24180,33530,"Des Moines, Iowa, USA","Greenville/Spartanburg, Sc, USA",772,11.868131868,310.75768519,NW,38.888888889,250.61952381,UA,15.740740741,246.40352941,2985
DSM,MDT,Table 6,20082,24180,35420,"Des Moines, Iowa, USA","Harrisburg, Pennsylvania, USA",888,15.604395604,281.6384507,NW,47.887323944,269.46441176,NW,47.887323944,269.46441176,2986
DSM,BDL,Table 6,20082,24180,35510,"Des Moines, Iowa, USA","Hartford, Ct/Springfield, Ma, USA",1082,41.978021978,220.33814136,NW,37.434554974,215.89160839,UA,28.272251309,214.89166667,2987
DSM,IAH,Table 6,20082,24180,37320,"Des Moines, Iowa, USA","Houston, Texas, USA",825,59.78021978,345.10755515,CO,59.926470588,364.48309816,NW,10.294117647,258.07767857,2988
DSM,IND,Table 6,20082,24180,38490,"Des Moines, Iowa, USA","Indianapolis, Indiana, USA",407,37.252747253,247.78053097,AA,35.693215339,234.7438843,NW,27.433628319,220.18978495,2989
DSM,JAX,Table 6,20082,24180,40140,"Des Moines, Iowa, USA","Jacksonville, Florida, USA",1013,12.527472527,354.01315789,NW,40.350877193,335.65826087,NW,40.350877193,335.65826087,2990
DSM,TYS,Table 6,20082,24180,45540,"Des Moines, Iowa, USA","Knoxville, Tennessee, USA",654,13.296703297,293.63495868,NW,39.669421488,209.00708333,NW,39.669421488,209.00708333,2991
DSM,LAS,Table 6,20082,24180,48880,"Des Moines, Iowa, USA","Las Vegas, Nevada, USA",1216,285.27472527,150.54062018,G4,68.066255778,134.13414261,G4,68.066255778,134.13414261,2992
DSM,LEX,Table 6,20082,24180,49850,"Des Moines, Iowa, USA","Lexington/Frankfort, Kentucky, USA",538,10.32967033,198.00755319,NW,42.553191489,152.96275,NW,42.553191489,152.96275,2993
DSM,LAX,Table 6,20082,24180,51410,"Des Moines, Iowa, USA","Los Angeles, California, USA",1447,118.9010989,244.80377079,UA,48.243992606,264.35796935,NW,17.652495379,201.11612565,2994
DSM,SDF,Table 6,20082,24180,51510,"Des Moines, Iowa, USA","Louisville, Kentucky, USA",480,22.967032967,224.53569378,NW,42.105263158,192.16943182,NW,42.105263158,192.16943182,2995
DSM,MEM,Table 6,20082,24180,57180,"Des Moines, Iowa, USA","Memphis, Tennessee, USA",490,40.879120879,334.13180108,NW,84.677419355,346.67555556,UA,5.1075268817,216.27263158,2996
DSM,MIA,Table 6,20082,24180,57560,"Des Moines, Iowa, USA","Miami, Florida, USA",1327,20.10989011,287.41715847,AA,55.191256831,305.83435644,NW,32.786885246,241.74516667,2997
DSM,MKE,Table 6,20082,24180,57850,"Des Moines, Iowa, USA","Milwaukee, Wisconsin, USA",311,46.373626374,193.3114218,YX,67.061611374,196.12897527,NW,19.90521327,166.11666667,2998
DSM,MSP,Table 6,20082,24180,57970,"Des Moines, Iowa, USA","Minneapolis/St.Paul, Minnesota, USA",232,37.472527473,377.53428152,NW,99.120234604,378.65485207,NW,99.120234604,378.65485207,2999
DSM,BNA,Table 6,20082,24180,62860,"Des Moines, Iowa, USA","Nashville, Tennessee, USA",529,46.373626374,205.29530806,AA,40.047393365,213.68076923,NW,34.123222749,188.40819444,3000
DSM,MSY,Table 6,20082,24180,63580,"Des Moines, Iowa, USA","New Orleans, Louisiana, USA",818,19.450549451,328.97124294,NW,33.898305085,324.48283333,AA,31.073446328,264.80418182,3001
DSM,LGA,Table 6,20082,24180,63760,"Des Moines, Iowa, USA","New York, New York, USA",1038,214.28571429,286.98236923,NW,36.820512821,276.22942897,NW,36.820512821,276.22942897,3002
DSM,ORF,Table 6,20082,24180,64500,"Des Moines, Iowa, USA","Norfolk, Virginia, USA",988,11.758241758,349.49504673,DL,27.102803738,386.67034483,NW,24.299065421,300.00192308,3003
DSM,OAK,Table 6,20082,24180,65420,"Des Moines, Iowa, USA","Oakland, California, USA",1539,12.857142857,303.48811966,UA,51.282051282,378.80266667,CO,11.111111111,160.13769231,3004
DSM,OKC,Table 6,20082,24180,65840,"Des Moines, Iowa, USA","Oklahoma City, Oklahoma, USA",474,10.32967033,341.38893617,AA,57.446808511,356.84185185,NW,21.276595745,280.8725,3005
DSM,ONT,Table 6,20082,24180,66180,"Des Moines, Iowa, USA","Ontario, California, USA",1403,17.362637363,271.19759494,UA,50,274.87126582,US,31.012658228,270.79469388,3006
DSM,MCO,Table 6,20082,24180,66600,"Des Moines, Iowa, USA","Orlando, Florida, USA",1140,120.43956044,194.86634124,NW,33.667883212,194.83582656,DL,20.164233577,178.89167421,3007
DSM,PHL,Table 6,20082,24180,69880,"Des Moines, Iowa, USA","Philadelphia, Pennsylvania, USA",972,86.373626374,230.20437659,NW,24.300254453,188.35680628,NW,24.300254453,188.35680628,3008
DSM,PHX,Table 6,20082,24180,69980,"Des Moines, Iowa, USA","Phoenix, Arizona, USA",1149,225.6043956,202.15240136,US,50.170482221,228.40095146,NW,15.440818315,149.18123028,3009
DSM,PIT,Table 6,20082,24180,70470,"Des Moines, Iowa, USA","Pittsburgh, Pennsylvania, USA",704,32.087912088,222.56099315,UA,28.082191781,249.77853659,NW,26.02739726,168.63210526,3010
DSM,PDX,Table 6,20082,24180,71790,"Des Moines, Iowa, USA","Portland, Oregon, USA",1471,84.835164835,214.20169689,NW,45.984455959,185.43061972,NW,45.984455959,185.43061972,3011
DSM,RDU,Table 6,20082,24180,74830,"Des Moines, Iowa, USA","Raleigh/Durham, North Carolina, USA",892,67.582417582,203.58879675,NW,29.268292683,170.00277778,NW,29.268292683,170.00277778,3012
DSM,RNO,Table 6,20082,24180,75500,"Des Moines, Iowa, USA","Reno, Nevada, USA",1377,15.494505495,276.85234043,UA,43.262411348,270.96295082,US,29.787234043,255.44238095,3013
DSM,RIC,Table 6,20082,24180,75820,"Des Moines, Iowa, USA","Richmond, Virginia, USA",914,11.098901099,321.87940594,UA,38.613861386,318.54846154,AA,12.871287129,289.19461538,3014
DSM,SMF,Table 6,20082,24180,77850,"Des Moines, Iowa, USA","Sacramento, California, USA",1486,38.461538462,283.69448571,UA,60.571428571,284.31599057,UA,60.571428571,284.31599057,3015
DSM,STL,Table 6,20082,24180,78460,"Des Moines, Iowa, USA","St. Louis, Missouri, USA",260,50,332.44883516,AA,91.868131868,342.02858852,NW,1.7582417582,192.42875,3016
DSM,SLC,Table 6,20082,24180,79070,"Des Moines, Iowa, USA","Salt Lake City, Utah, USA",955,39.78021978,267.42325967,NW,33.701657459,239.67221311,NW,33.701657459,239.67221311,3017
DSM,SAT,Table 6,20082,24180,79360,"Des Moines, Iowa, USA","San Antonio, Texas, USA",870,49.67032967,226.00117257,AA,48.008849558,236.30511521,NW,18.14159292,193.51939024,3018
DSM,SAN,Table 6,20082,24180,79520,"Des Moines, Iowa, USA","San Diego, California, USA",1428,65.604395604,226.06676717,UA,26.800670017,244.582,US,19.59798995,210.19452991,3019
DSM,SFB,Table 6,20082,24180,79812,"Des Moines, Iowa, USA","Sanford, Florida, USA",1123,113.40659341,120.18910853,G4,100,120.18910853,G4,100,120.18910853,3020
DSM,SFO,Table 6,20082,24180,79830,"Des Moines, Iowa, USA","San Francisco, California, USA",1549,129.23076923,211.08562075,UA,40.646258503,233.58648536,NW,23.639455782,178.9652518,3021
DSM,SJC,Table 6,20082,24180,80050,"Des Moines, Iowa, USA","San Jose, California, USA",1532,22.637362637,297.80373786,UA,38.834951456,299.51775,UA,38.834951456,299.51775,3022
DSM,SNA,Table 6,20082,24180,80650,"Des Moines, Iowa, USA","Santa Ana, California, USA",1429,72.967032967,203.21798193,NW,28.012048193,162.18252688,NW,28.012048193,162.18252688,3023
DSM,SEA,Table 6,20082,24180,82630,"Des Moines, Iowa, USA","Seattle, Washington, USA",1464,115.38461538,209.33557143,UA,35.047619048,222.56527174,AS,12.857142857,122.30962963,3024
DSM,TPA,Table 6,20082,24180,87870,"Des Moines, Iowa, USA","Tampa, Florida, USA",1127,132.08791209,149.7409817,G4,56.073211314,110.72952522,G4,56.073211314,110.72952522,3025
DSM,TUS,Table 6,20082,24180,91940,"Des Moines, Iowa, USA","Tucson, Arizona, USA",1154,19.78021978,265.69516667,US,30,261.68833333,NW,10,221.79055556,3026
DSM,DCA,Table 6,20082,24180,96460,"Des Moines, Iowa, USA","Washington, D.C., USA",897,183.2967033,234.17244005,NW,60.431654676,221.77949405,NW,60.431654676,221.77949405,3027
DSM,PBI,Table 6,20082,24180,97160,"Des Moines, Iowa, USA","West Palm Beach, Florida, USA",1282,12.087912088,255.20663636,DL,63.636363636,242.68014286,AA,14.545454545,229.1925,3028
DTW,DLH,Table 6,20082,24260,25460,"Detroit, Michigan, USA","Duluth, Minnesota, USA",541,14.285714286,397.958,NW,96.923076923,401.45746032,NW,96.923076923,401.45746032,3029
DTW,ELM,Table 6,20082,24260,26890,"Detroit, Michigan, USA","Elmira, New York, USA",331,15.164835165,355.35818841,NW,89.130434783,358.0395935,US,7.9710144928,350.82636364,3030
DTW,ELP,Table 6,20082,24260,26930,"Detroit, Michigan, USA","El Paso, Texas, USA",1455,122.85714286,259.71181574,AA,41.592128801,263.78490323,CO,37.388193202,256.83291866,3031
DTW,EVV,Table 6,20082,24260,27800,"Detroit, Michigan, USA","Evansville, Indiana, USA",364,39.67032967,363.79041551,NW,91.412742382,371.66572727,AA,4.432132964,251.206875,3032
DTW,FAR,Table 6,20082,24260,28190,"Detroit, Michigan, USA","Fargo, North Dakota, USA",739,17.472527473,352.26402516,NW,84.905660377,358.83325926,UA,11.320754717,306.17111111,3033
DTW,XNA,Table 6,20082,24260,28270,"Detroit, Michigan, USA","Fayetteville, Arkansas, USA",716,38.901098901,287.50285311,NW,69.209039548,280.69477551,NW,69.209039548,280.69477551,3034
DTW,FAY,Table 6,20082,24260,28310,"Detroit, Michigan, USA","Fayetteville, North Carolina, USA",554,12.857142857,216.50709402,US,81.196581197,218.77589474,DL,17.948717949,211.20333333,3035
DTW,FLL,Table 6,20082,24260,29420,"Detroit, Michigan, USA","Ft. Lauderdale, Florida, USA",1127,1233.956044,145.30627215,NK,50.040074806,130.89676455,NK,50.040074806,130.89676455,3036
DTW,RSW,Table 6,20082,24260,29540,"Detroit, Michigan, USA","Ft. Myers, Florida, USA",1085,1273.8461538,138.75353692,NK,38.026224983,129.6434324,U5,20.005175983,114.36362225,3037
DTW,VPS,Table 6,20082,24260,29810,"Detroit, Michigan, USA","Valparaiso, Florida, USA",837,36.483516484,210.4310241,NW,66.86746988,200.93144144,NW,66.86746988,200.93144144,3038
