originapt,destapt,tbl,quart,origincity,destcity,origin,destination,distance,passengers,fare,carrier_lg,large_ms,fare_lg,carrier_low,lf_ms,fare_low,numrecs
BTR,SDF,Table 6,20083,08860,51510,"Baton Rouge, Louisiana, USA","Louisville, Kentucky, USA",611,10.869565217,235.8249,DL,42,240.21333333,NW,39,210.68794872,935
BTR,MEM,Table 6,20083,08860,57180,"Baton Rouge, Louisiana, USA","Memphis, Tennessee, USA",319,10.869565217,397.8194,NW,96,404.7915625,DL,2,175.13,936
BTR,MSP,Table 6,20083,08860,57970,"Baton Rouge, Louisiana, USA","Minneapolis/St.Paul, Minnesota, USA",996,27.5,325.58134387,NW,41.897233202,304.14367925,NW,41.897233202,304.14367925,937
BTR,BNA,Table 6,20083,08860,62860,"Baton Rouge, Louisiana, USA","Nashville, Tennessee, USA",464,15.543478261,182.37748252,NW,50.34965035,149.46138889,NW,50.34965035,149.46138889,938
BTR,LGA,Table 6,20083,08860,63760,"Baton Rouge, Louisiana, USA","New York, New York, USA",1198,47.608695652,305.64794521,DL,38.356164384,312.67952381,NW,16.438356164,242.19916667,939
BTR,ORF,Table 6,20083,08860,64500,"Baton Rouge, Louisiana, USA","Norfolk, Virginia, USA",965,12.282608696,256.12725664,DL,84.955752212,242.55020833,AA,10.619469027,220.80916667,940
BTR,OKC,Table 6,20083,08860,65840,"Baton Rouge, Louisiana, USA","Oklahoma City, Oklahoma, USA",502,12.065217391,236.72288288,CO,44.144144144,239.61183673,AA,43.243243243,222.19125,941
BTR,ONT,Table 6,20083,08860,66180,"Baton Rouge, Louisiana, USA","Ontario, California, USA",1563,14.782608696,251.29985294,CO,69.117647059,246.79585106,CO,69.117647059,246.79585106,942
BTR,MCO,Table 6,20083,08860,66600,"Baton Rouge, Louisiana, USA","Orlando, Florida, USA",609,15,293.06804348,DL,59.420289855,272.12658537,DL,59.420289855,272.12658537,943
BTR,PHL,Table 6,20083,08860,69880,"Baton Rouge, Louisiana, USA","Philadelphia, Pennsylvania, USA",1104,39.891304348,201.83079019,DL,43.324250681,183.68471698,DL,43.324250681,183.68471698,944
BTR,PHX,Table 6,20083,08860,69980,"Baton Rouge, Louisiana, USA","Phoenix, Arizona, USA",1239,23.152173913,246.72539906,CO,52.112676056,231.03,CO,52.112676056,231.03,945
BTR,PIT,Table 6,20083,08860,70470,"Baton Rouge, Louisiana, USA","Pittsburgh, Pennsylvania, USA",921,25.543478261,231.9712766,DL,51.489361702,239.80033058,NW,29.361702128,177.69536232,946
BTR,PDX,Table 6,20083,08860,71790,"Baton Rouge, Louisiana, USA","Portland, Oregon, USA",1985,21.847826087,286.31228856,CO,57.213930348,266.33295652,CO,57.213930348,266.33295652,947
BTR,RDU,Table 6,20083,08860,74830,"Baton Rouge, Louisiana, USA","Raleigh/Durham, North Carolina, USA",805,15.869565217,223.84568493,DL,56.164383562,195.86073171,DL,56.164383562,195.86073171,948
BTR,RIC,Table 6,20083,08860,75820,"Baton Rouge, Louisiana, USA","Richmond, Virginia, USA",926,24.782608696,187.72934211,DL,74.122807018,185.1687574,DL,74.122807018,185.1687574,949
BTR,SMF,Table 6,20083,08860,77850,"Baton Rouge, Louisiana, USA","Sacramento, California, USA",1814,19.02173913,263.19,CO,50.857142857,243.01370787,CO,50.857142857,243.01370787,950
BTR,STL,Table 6,20083,08860,78460,"Baton Rouge, Louisiana, USA","St. Louis, Missouri, USA",568,14.673913043,258.1657037,AA,60.740740741,241.95463415,DL,11.111111111,227.84,951
BTR,SLC,Table 6,20083,08860,79070,"Baton Rouge, Louisiana, USA","Salt Lake City, Utah, USA",1363,20.869565217,277.90848958,AA,34.895833333,266.87970149,AA,34.895833333,266.87970149,952
BTR,SAT,Table 6,20083,08860,79360,"Baton Rouge, Louisiana, USA","San Antonio, Texas, USA",444,20.434782609,208.30962766,CO,71.276595745,207.35447761,CO,71.276595745,207.35447761,953
BTR,SAN,Table 6,20083,08860,79520,"Baton Rouge, Louisiana, USA","San Diego, California, USA",1538,20.760869565,255.5804712,CO,56.544502618,250.35990741,AA,31.413612565,241.42433333,954
BTR,SFO,Table 6,20083,08860,79830,"Baton Rouge, Louisiana, USA","San Francisco, California, USA",1847,20.869565217,324.68223958,AA,50.520833333,303.95329897,AA,50.520833333,303.95329897,955
BTR,SJC,Table 6,20083,08860,80050,"Baton Rouge, Louisiana, USA","San Jose, California, USA",1820,13.152173913,260.92421488,CO,52.066115702,276.66349206,AA,44.628099174,234.87259259,956
BTR,SNA,Table 6,20083,08860,80650,"Baton Rouge, Louisiana, USA","Santa Ana, California, USA",1577,17.391304348,285.726625,CO,64.375,273.77398058,CO,64.375,273.77398058,957
BTR,SEA,Table 6,20083,08860,82630,"Baton Rouge, Louisiana, USA","Seattle, Washington, USA",2022,43.47826087,260.460175,CO,41,279.48945122,DL,14.5,225.54758621,958
BTR,TPA,Table 6,20083,08860,87870,"Baton Rouge, Louisiana, USA","Tampa, Florida, USA",549,16.739130435,183.11019481,CO,46.753246753,174.31944444,CO,46.753246753,174.31944444,959
BTR,TUL,Table 6,20083,08860,92080,"Baton Rouge, Louisiana, USA","Tulsa, Oklahoma, USA",477,10.434782609,194.050625,AA,42.708333333,188.4302439,AA,42.708333333,188.4302439,960
BTR,DCA,Table 6,20083,08860,96460,"Baton Rouge, Louisiana, USA","Washington, D.C., USA",985,31.630434783,384.84522337,DL,59.10652921,374.62883721,NW,12.371134021,272.77583333,961
BLV,LAS,Table 6,20083,09585,48880,"Belleville, Illinois, USA","Las Vegas, Nevada, USA",1400,82.608695652,135.21697368,G4,100,135.21697368,G4,100,135.21697368,962
BLV,SFB,Table 6,20083,09585,79812,"Belleville, Illinois, USA","Sanford, Florida, USA",835,37.608695652,100.83881503,G4,100,100.83881503,G4,100,100.83881503,963
BLI,MDW,Table 6,20083,09590,18500,"Bellingham, Washington, USA","Chicago, Illinois, USA",1746,10.217391304,356.16617021,AS,89.361702128,338.91892857,NW,2.1276595745,281.09,964
BLI,DEN,Table 6,20083,09590,24090,"Bellingham, Washington, USA","Denver, Colorado, USA",1075,12.5,239.21104348,AS,88.695652174,238.24784314,AS,88.695652174,238.24784314,965
BLI,PSP,Table 6,20083,09590,38530,"Bellingham, Washington, USA","Indio/Palm Springs, California, USA",1079,44.891304348,126.30765133,G4,95.399515738,116.33807107,G4,95.399515738,116.33807107,966
BLI,LAS,Table 6,20083,09590,48880,"Bellingham, Washington, USA","Las Vegas, Nevada, USA",954,541.63043478,134.33570941,G4,97.912903873,132.24498873,G4,97.912903873,132.24498873,967
BLI,LAX,Table 6,20083,09590,51410,"Bellingham, Washington, USA","Los Angeles, California, USA",1047,20.97826087,227.91481865,AS,93.264248705,229.91905556,AS,93.264248705,229.91905556,968
BLI,OAK,Table 6,20083,09590,65420,"Bellingham, Washington, USA","Oakland, California, USA",764,10,223.46771739,AS,96.739130435,223.89067416,AS,96.739130435,223.89067416,969
BLI,AZA,Table 6,20083,09590,69980,"Bellingham, Washington, USA","Phoenix, Arizona, USA",1208,82.065217391,124.81442384,G4,88.741721854,108.87447761,G4,88.741721854,108.87447761,970
BLI,PDX,Table 6,20083,09590,71790,"Bellingham, Washington, USA","Portland, Oregon, USA",221,15.97826087,187.32006803,AS,98.639455782,188.24834483,AS,98.639455782,188.24834483,971
BLI,RNO,Table 6,20083,09590,75500,"Bellingham, Washington, USA","Reno, Nevada, USA",656,89.239130435,85.582411693,G4,93.422655298,77.724902216,G4,93.422655298,77.724902216,972
BLI,SMF,Table 6,20083,09590,77850,"Bellingham, Washington, USA","Sacramento, California, USA",699,16.847826087,214.35412903,AS,96.774193548,216.14906667,AS,96.774193548,216.14906667,973
BLI,SAN,Table 6,20083,09590,79520,"Bellingham, Washington, USA","San Diego, California, USA",1142,122.93478261,126.77585323,G4,87.179487179,108.1375355,G4,87.179487179,108.1375355,974
BLI,SFO,Table 6,20083,09590,79830,"Bellingham, Washington, USA","San Francisco, California, USA",772,130,109.54013378,G4,90.551839465,95.481717452,G4,90.551839465,95.481717452,975
BLI,SJC,Table 6,20083,09590,80050,"Bellingham, Washington, USA","San Jose, California, USA",790,13.260869565,208.75909836,AS,95.901639344,210.14504274,AS,95.901639344,210.14504274,976
BLI,SNA,Table 6,20083,09590,80650,"Bellingham, Washington, USA","Santa Ana, California, USA",1071,11.304347826,265.11240385,AS,97.115384615,267.85712871,AS,97.115384615,267.85712871,977
BLI,SEA,Table 6,20083,09590,82630,"Bellingham, Washington, USA","Seattle, Washington, USA",94,45.760869565,101.70850356,AS,100,101.70850356,AS,100,101.70850356,978
BLI,GEG,Table 6,20083,09590,85290,"Bellingham, Washington, USA","Spokane, Washington, USA",245,11.847826087,175.81605505,AS,99.082568807,176.1012963,AS,99.082568807,176.1012963,979
RDM,BOS,Table 6,20083,09830,12200,"Redmond, Oregon, USA","Boston, Massachusetts, USA",2492,15,351.2284058,DL,35.507246377,372.42918367,UA,15.942028986,295.72545455,980
RDM,ORD,Table 6,20083,09830,18500,"Redmond, Oregon, USA","Chicago, Illinois, USA",1689,28.152173913,281.03864865,UA,51.737451737,244.07970149,UA,51.737451737,244.07970149,981
RDM,DFW,Table 6,20083,09830,23210,"Redmond, Oregon, USA","Dallas/Ft.Worth, Texas, USA",1525,15,309.72434783,DL,40.579710145,284.07535714,UA,25.362318841,230.94685714,982
RDM,DEN,Table 6,20083,09830,24090,"Redmond, Oregon, USA","Denver, Colorado, USA",899,35.543478261,231.18119266,UA,50.152905199,228.91731707,DL,14.678899083,218.663125,983
RDM,LAS,Table 6,20083,09830,48880,"Redmond, Oregon, USA","Las Vegas, Nevada, USA",647,71.739130435,102.36087879,G4,85.606060606,81.085433628,G4,85.606060606,81.085433628,984
RDM,LAX,Table 6,20083,09830,51410,"Redmond, Oregon, USA","Los Angeles, California, USA",726,91.52173913,221.46074822,AS,85.629453682,217.97568655,AS,85.629453682,217.97568655,985
RDM,MSP,Table 6,20083,09830,57970,"Redmond, Oregon, USA","Minneapolis/St.Paul, Minnesota, USA",1373,12.065217391,371.38774775,NW,36.936936937,397.14707317,DL,21.621621622,332.07708333,986
RDM,LGA,Table 6,20083,09830,63760,"Redmond, Oregon, USA","New York, New York, USA",2401,24.673913043,376.85894273,DL,37.004405286,366.38619048,UA,22.026431718,334.1842,987
RDM,OAK,Table 6,20083,09830,65420,"Redmond, Oregon, USA","Oakland, California, USA",454,14.565217391,207.14537313,AS,97.76119403,209.10564885,AS,97.76119403,209.10564885,988
RDM,ONT,Table 6,20083,09830,66180,"Redmond, Oregon, USA","Ontario, California, USA",729,11.413043478,260.6267619,AS,84.761904762,258.3847191,DL,3.8095238095,226.7725,989
RDM,PHL,Table 6,20083,09830,69880,"Redmond, Oregon, USA","Philadelphia, Pennsylvania, USA",2349,10.217391304,412.03170213,DL,42.553191489,483.6825,UA,24.468085106,366.87782609,990
RDM,PHX,Table 6,20083,09830,69980,"Redmond, Oregon, USA","Phoenix, Arizona, USA",893,25.108695652,235.67519481,AS,56.70995671,240.72045802,DL,25.974025974,222.33816667,991
RDM,PDX,Table 6,20083,09830,71790,"Redmond, Oregon, USA","Portland, Oregon, USA",116,92.282608696,105.62644287,AS,83.863368669,105.38332865,AS,83.863368669,105.38332865,992
RDM,SMF,Table 6,20083,09830,77850,"Redmond, Oregon, USA","Sacramento, California, USA",384,16.630434783,205.16045752,AS,90.196078431,193.17644928,AS,90.196078431,193.17644928,993
RDM,SLC,Table 6,20083,09830,79070,"Redmond, Oregon, USA","Salt Lake City, Utah, USA",526,13.804347826,316.98535433,DL,81.88976378,320.84067308,DL,81.88976378,320.84067308,994
RDM,SAN,Table 6,20083,09830,79520,"Redmond, Oregon, USA","San Diego, California, USA",823,30.326086957,253.95437276,AS,58.064516129,262.47358025,UA,24.372759857,234.11323529,995
RDM,SFO,Table 6,20083,09830,79830,"Redmond, Oregon, USA","San Francisco, California, USA",462,53.260869565,181.5057551,UA,83.87755102,169.45751825,UA,83.87755102,169.45751825,996
RDM,SJC,Table 6,20083,09830,80050,"Redmond, Oregon, USA","San Jose, California, USA",477,10.760869565,211.71272727,AS,94.949494949,213.23489362,AS,94.949494949,213.23489362,997
RDM,SNA,Table 6,20083,09830,80650,"Redmond, Oregon, USA","Santa Ana, California, USA",751,15.869565217,264.19589041,AS,69.863013699,265.92323529,DL,17.123287671,233.5384,998
RDM,SEA,Table 6,20083,09830,82630,"Redmond, Oregon, USA","Seattle, Washington, USA",228,129.02173913,136.07518113,AS,97.809604044,136.16159345,AS,97.809604044,136.16159345,999
RDM,GEG,Table 6,20083,09830,85290,"Redmond, Oregon, USA","Spokane, Washington, USA",291,13.369565217,165.7899187,AS,96.74796748,166.94327731,AS,96.74796748,166.94327731,1000
RDM,IAD,Table 6,20083,09830,96460,"Redmond, Oregon, USA","Washington, D.C., USA",2289,13.369565217,375.40186992,UA,54.471544715,322.75641791,UA,54.471544715,322.75641791,1001
BIL,BOS,Table 6,20083,10830,12200,"Billings, Montana, USA","Boston, Massachusetts, USA",1866,23.695652174,345.72261468,UA,35.321100917,346.07103896,UA,35.321100917,346.07103896,1002
BIL,CLT,Table 6,20083,10830,17960,"Billings, Montana, USA","Charlotte, North Carolina, USA",1616,13.586956522,304.61344,NW,41.6,281.57115385,NW,41.6,281.57115385,1003
BIL,ORD,Table 6,20083,10830,18500,"Billings, Montana, USA","Chicago, Illinois, USA",1073,71.304347826,205.27158537,NW,48.62804878,138.29141066,NW,48.62804878,138.29141066,1004
BIL,DFW,Table 6,20083,10830,23210,"Billings, Montana, USA","Dallas/Ft.Worth, Texas, USA",1080,54.347826087,242.79018,UA,32.6,253.45687117,NW,10.6,198.4909434,1005
BIL,DEN,Table 6,20083,10830,24090,"Billings, Montana, USA","Denver, Colorado, USA",455,182.60869565,144.98911905,UA,69.107142857,151.99307494,L4,11.428571429,123.51036458,1006
BIL,DTW,Table 6,20083,10830,24260,"Billings, Montana, USA","Detroit, Michigan, USA",1274,33.369565217,231.80846906,NW,72.638436482,215.28914798,NW,72.638436482,215.28914798,1007
BIL,IAH,Table 6,20083,10830,37320,"Billings, Montana, USA","Houston, Texas, USA",1327,44.130434783,250.62142857,UA,28.81773399,280.40094017,F9,26.600985222,198.43194444,1008
BIL,IND,Table 6,20083,10830,38490,"Billings, Montana, USA","Indianapolis, Indiana, USA",1203,25.652173913,189.54754237,NW,50,168.5129661,NW,50,168.5129661,1009
BIL,MCI,Table 6,20083,10830,42650,"Billings, Montana, USA","Kansas City, Missouri, USA",835,37.717391304,212.22951009,F9,32.853025937,200.58394737,NW,23.631123919,195.19243902,1010
BIL,LAS,Table 6,20083,10830,48880,"Billings, Montana, USA","Las Vegas, Nevada, USA",755,144.89130435,130.15213053,G4,64.816204051,100.8841088,G4,64.816204051,100.8841088,1011
BIL,LAX,Table 6,20083,10830,51410,"Billings, Montana, USA","Los Angeles, California, USA",970,36.304347826,249.83670659,DL,50.898203593,253.06029412,F9,16.167664671,196.00555556,1012
BIL,MKE,Table 6,20083,10830,57850,"Billings, Montana, USA","Milwaukee, Wisconsin, USA",1038,14.347826087,233.61371212,NW,72.727272727,231.82802083,F9,18.181818182,214.1825,1013
BIL,MSP,Table 6,20083,10830,57970,"Billings, Montana, USA","Minneapolis/St.Paul, Minnesota, USA",748,64.130434783,290.90511864,NW,78.305084746,300.19006494,F9,6.6101694915,224.42846154,1014
BIL,BNA,Table 6,20083,10830,62860,"Billings, Montana, USA","Nashville, Tennessee, USA",1318,29.456521739,221.42188192,NW,47.232472325,200.62179688,NW,47.232472325,200.62179688,1015
BIL,LGA,Table 6,20083,10830,63760,"Billings, Montana, USA","New York, New York, USA",1776,80.543478261,255.94224022,NW,54.251012146,225.14345771,NW,54.251012146,225.14345771,1016
BIL,OAK,Table 6,20083,10830,65420,"Billings, Montana, USA","Oakland, California, USA",898,13.260869565,268.72606557,DL,69.672131148,262.25717647,UA,14.754098361,257.39222222,1017
BIL,OKC,Table 6,20083,10830,65840,"Billings, Montana, USA","Oklahoma City, Oklahoma, USA",919,15,251.65608696,UA,43.47826087,278.008,F9,28.260869565,212.94717949,1018
BIL,OMA,Table 6,20083,10830,66060,"Billings, Montana, USA","Omaha, Nebraska, USA",706,15.543478261,218.98951049,NW,41.258741259,206.32016949,NW,41.258741259,206.32016949,1019
BIL,ONT,Table 6,20083,10830,66180,"Billings, Montana, USA","Ontario, California, USA",941,10.869565217,276.2682,DL,54,293.27388889,UA,26,213.48230769,1020
BIL,MCO,Table 6,20083,10830,66600,"Billings, Montana, USA","Orlando, Florida, USA",1906,31.413043478,258.76449827,UA,43.252595156,261.45856,DL,24.91349481,245.88041667,1021
BIL,PHL,Table 6,20083,10830,69880,"Billings, Montana, USA","Philadelphia, Pennsylvania, USA",1727,32.173913043,270.84287162,NW,64.189189189,251.23073684,NW,64.189189189,251.23073684,1022
BIL,PHX,Table 6,20083,10830,69980,"Billings, Montana, USA","Phoenix, Arizona, USA",878,111.73913043,151.0095428,G4,58.560311284,103.68380399,G4,58.560311284,103.68380399,1023
BIL,PIT,Table 6,20083,10830,70470,"Billings, Montana, USA","Pittsburgh, Pennsylvania, USA",1468,14.347826087,326.54492424,NW,49.242424242,311.30046154,NW,49.242424242,311.30046154,1024
BIL,PDX,Table 6,20083,10830,71790,"Billings, Montana, USA","Portland, Oregon, USA",679,83.369565217,226.82134289,AS,71.968709257,225.3798913,AS,71.968709257,225.3798913,1025
BIL,RNO,Table 6,20083,10830,75500,"Billings, Montana, USA","Reno, Nevada, USA",718,13.913043478,253.145625,DL,52.34375,255.53223881,UA,35.9375,255.44282609,1026
BIL,SMF,Table 6,20083,10830,77850,"Billings, Montana, USA","Sacramento, California, USA",828,25.760869565,260.17654008,DL,53.164556962,263.39444444,F9,14.345991561,202.43470588,1027
BIL,STL,Table 6,20083,10830,78460,"Billings, Montana, USA","St. Louis, Missouri, USA",1048,24.130434783,226.3522973,NW,53.603603604,204.04302521,NW,53.603603604,204.04302521,1028
BIL,SLC,Table 6,20083,10830,79070,"Billings, Montana, USA","Salt Lake City, Utah, USA",387,29.239130435,341.073829,DL,97.769516729,340.21501901,DL,97.769516729,340.21501901,1029
BIL,SAT,Table 6,20083,10830,79360,"Billings, Montana, USA","San Antonio, Texas, USA",1248,15.652173913,243.53319444,UA,39.583333333,273.45210526,F9,32.638888889,206.17382979,1030
BIL,SAN,Table 6,20083,10830,79520,"Billings, Montana, USA","San Diego, California, USA",1013,52.934782609,201.93178645,DL,79.055441478,196.31080519,F9,10.67761807,187.84903846,1031
BIL,SFO,Table 6,20083,10830,79830,"Billings, Montana, USA","San Francisco, California, USA",909,27.934782609,268.10287938,DL,39.688715953,284.53137255,F9,17.898832685,225.25086957,1032
BIL,SJC,Table 6,20083,10830,80050,"Billings, Montana, USA","San Jose, California, USA",904,16.304347826,250.4234,DL,48.666666667,259.41520548,F9,10.666666667,216.22875,1033
BIL,SNA,Table 6,20083,10830,80650,"Billings, Montana, USA","Santa Ana, California, USA",972,19.02173913,262.1568,DL,47.428571429,260.88445783,F9,17.142857143,219.618,1034
BIL,SEA,Table 6,20083,10830,82630,"Billings, Montana, USA","Seattle, Washington, USA",664,130.54347826,218.51741049,AS,85.095753539,217.42106654,AS,85.095753539,217.42106654,1035
BIL,GEG,Table 6,20083,10830,85290,"Billings, Montana, USA","Spokane, Washington, USA",445,13.804347826,298.60811024,AS,55.118110236,299.57414286,AS,55.118110236,299.57414286,1036
BIL,TPA,Table 6,20083,10830,87870,"Billings, Montana, USA","Tampa, Florida, USA",1879,16.086956522,268.95337838,UA,44.594594595,298.44318182,NW,29.054054054,221.8744186,1037
BIL,TUS,Table 6,20083,10830,91940,"Billings, Montana, USA","Tucson, Arizona, USA",953,12.173913043,225.56214286,DL,51.785714286,235.36155172,F9,34.821428571,203.05641026,1038
BIL,TUL,Table 6,20083,10830,92080,"Billings, Montana, USA","Tulsa, Oklahoma, USA",934,16.413043478,225.77384106,UA,83.443708609,235.71587302,NW,7.9470198675,130.53,1039
BIL,IAD,Table 6,20083,10830,96460,"Billings, Montana, USA","Washington, D.C., USA",1671,50.652173913,319.36536481,NW,46.566523605,329.63700461,DL,18.884120172,314.67261364,1040
BGM,CLT,Table 6,20083,10940,17960,"Binghamton, New York, USA","Charlotte, North Carolina, USA",552,19.782608696,170.3543956,US,51.648351648,201.95574468,NW,30.21978022,123.84454545,1041
BGM,ORD,Table 6,20083,10940,18500,"Binghamton, New York, USA","Chicago, Illinois, USA",613,11.086956522,287.50941176,NW,33.333333333,285.93205882,NW,33.333333333,285.93205882,1042
BGM,DFW,Table 6,20083,10940,23210,"Binghamton, New York, USA","Dallas/Ft.Worth, Texas, USA",1318,10.217391304,396.50861702,US,59.574468085,390.08375,UA,14.893617021,373.35642857,1043
BGM,DEN,Table 6,20083,10940,24090,"Binghamton, New York, USA","Denver, Colorado, USA",1501,24.130434783,264.68117117,UA,59.90990991,260.70308271,NW,25.225225225,240.86,1044
BGM,FLL,Table 6,20083,10940,29420,"Binghamton, New York, USA","Ft. Lauderdale, Florida, USA",1137,15.108695652,158.81719424,US,92.805755396,159.71705426,NW,2.8776978417,119.95,1045
BGM,RSW,Table 6,20083,10940,29540,"Binghamton, New York, USA","Ft. Myers, Florida, USA",1129,11.413043478,148.02057143,US,81.904761905,148.7894186,NW,13.333333333,132.63714286,1046
BGM,IAH,Table 6,20083,10940,37320,"Binghamton, New York, USA","Houston, Texas, USA",1381,16.195652174,190.34510067,US,37.583892617,195.13392857,NW,25.503355705,177.53921053,1047
BGM,JAX,Table 6,20083,10940,40140,"Binghamton, New York, USA","Jacksonville, Florida, USA",868,10.652173913,154.43122449,US,66.326530612,156.76323077,NW,27.551020408,153.64148148,1048
BGM,LAS,Table 6,20083,10940,48880,"Binghamton, New York, USA","Las Vegas, Nevada, USA",2128,17.282608696,239.02773585,US,67.924528302,228.54361111,US,67.924528302,228.54361111,1049
BGM,BNA,Table 6,20083,10940,62860,"Binghamton, New York, USA","Nashville, Tennessee, USA",711,10.108695652,177.85322581,US,64.516129032,172.99683333,NW,27.956989247,156.55038462,1050
BGM,MCO,Table 6,20083,10940,66600,"Binghamton, New York, USA","Orlando, Florida, USA",996,43.260869565,181.5141206,US,84.924623116,164.92,US,84.924623116,164.92,1051
BGM,PHX,Table 6,20083,10940,69980,"Binghamton, New York, USA","Phoenix, Arizona, USA",2045,15.326086957,256.49567376,US,58.156028369,256.78621951,US,58.156028369,256.78621951,1052
BGM,RDU,Table 6,20083,10940,74830,"Binghamton, New York, USA","Raleigh/Durham, North Carolina, USA",462,19.130434783,163.06170455,US,81.818181818,152.05659722,US,81.818181818,152.05659722,1053
BGM,SAN,Table 6,20083,10940,79520,"Binghamton, New York, USA","San Diego, California, USA",2333,11.847826087,312.96293578,UA,49.541284404,267.81166667,UA,49.541284404,267.81166667,1054
BGM,SFO,Table 6,20083,10940,79830,"Binghamton, New York, USA","San Francisco, California, USA",2455,19.130434783,275.75346591,UA,51.704545455,267.1732967,UA,51.704545455,267.1732967,1055
BGM,SEA,Table 6,20083,10940,82630,"Binghamton, New York, USA","Seattle, Washington, USA",2271,17.5,281.89236025,US,51.552795031,246.65807229,US,51.552795031,246.65807229,1056
BGM,TPA,Table 6,20083,10940,87870,"Binghamton, New York, USA","Tampa, Florida, USA",1048,26.195652174,173.00755187,US,77.178423237,168.94768817,US,77.178423237,168.94768817,1057
BGM,DCA,Table 6,20083,10940,96460,"Binghamton, New York, USA","Washington, D.C., USA",238,20.108695652,417.15740541,UA,89.72972973,423.1513253,US,8.6486486486,368.4625,1058
BGM,PBI,Table 6,20083,10940,97160,"Binghamton, New York, USA","West Palm Beach, Florida, USA",1095,12.826086957,155.91728814,US,96.610169492,156.74964912,US,96.610169492,156.74964912,1059
BHM,BOS,Table 6,20083,11030,12200,"Birmingham, Alabama, USA","Boston, Massachusetts, USA",1050,58.260869565,333.64317164,DL,48.507462687,322.05396154,DL,48.507462687,322.05396154,1060
BHM,BUF,Table 6,20083,11030,13730,"Birmingham, Alabama, USA","Buffalo, New York, USA",779,41.195652174,202.28377309,DL,29.023746702,199.13463636,DL,29.023746702,199.13463636,1061
BHM,BUR,Table 6,20083,11030,14070,"Birmingham, Alabama, USA","Glendale, California, USA",1810,16.413043478,263.35006623,WN,84.768211921,260.66875,AA,13.907284768,253.63095238,1062
BHM,CHS,Table 6,20083,11030,17900,"Birmingham, Alabama, USA","Charleston, South Carolina, USA",392,14.130434783,315.66246154,DL,56.923076923,318.63662162,DL,56.923076923,318.63662162,1063
BHM,CRW,Table 6,20083,11030,17920,"Birmingham, Alabama, USA","Charleston, West Virginia, USA",440,13.47826087,172.00927419,DL,62.903225806,163.855,DL,62.903225806,163.855,1064
BHM,CLT,Table 6,20083,11030,17960,"Birmingham, Alabama, USA","Charlotte, North Carolina, USA",351,96.195652174,262.3859096,US,83.389830508,269.95336043,NW,4.1807909605,150.01027027,1065
BHM,MDW,Table 6,20083,11030,18500,"Birmingham, Alabama, USA","Chicago, Illinois, USA",584,432.5,178.95361649,WN,59.160593114,172.50901869,WN,59.160593114,172.50901869,1066
BHM,CVG,Table 6,20083,11030,19270,"Birmingham, Alabama, USA","Cincinnati, Ohio, USA",396,27.717391304,371.55090196,DL,92.156862745,373.46987234,NW,1.568627451,341.8725,1067
BHM,CLE,Table 6,20083,11030,19770,"Birmingham, Alabama, USA","Cleveland, Ohio, USA",604,53.586956522,191.78261663,WN,47.058823529,192.49163793,NW,13.184584178,172.04892308,1068
BHM,COS,Table 6,20083,11030,20410,"Birmingham, Alabama, USA","Colorado Springs, Colorado, USA",1064,15.97826087,254.66768707,AA,65.306122449,236.60864583,AA,65.306122449,236.60864583,1069
BHM,CMH,Table 6,20083,11030,20570,"Birmingham, Alabama, USA","Columbus, Ohio, USA",493,83.695652174,163.20262338,DL,44.805194805,167.99197101,NW,15.974025974,136.56479675,1070
BHM,DAL,Table 6,20083,11030,23210,"Birmingham, Alabama, USA","Dallas/Ft.Worth, Texas, USA",597,510.54347826,143.59192889,AA,53.182882691,142.34853082,WN,43.730040451,141.86870497,1071
BHM,DAY,Table 6,20083,11030,23680,"Birmingham, Alabama, USA","Dayton, Ohio, USA",459,13.043478261,288.15691667,DL,65.833333333,291.35240506,DL,65.833333333,291.35240506,1072
BHM,DEN,Table 6,20083,11030,24090,"Birmingham, Alabama, USA","Denver, Colorado, USA",1082,124.34782609,278.40082168,UA,35.48951049,336.75965517,WN,34.090909091,225.3125641,1073
BHM,DTW,Table 6,20083,11030,24260,"Birmingham, Alabama, USA","Detroit, Michigan, USA",625,176.63043478,232.29352,NW,73.723076923,234.95112688,WN,10.953846154,215.2408427,1074
BHM,ELP,Table 6,20083,11030,26930,"Birmingham, Alabama, USA","El Paso, Texas, USA",1148,26.847826087,253.6691498,AA,44.534412955,245.63772727,AA,44.534412955,245.63772727,1075
BHM,FLL,Table 6,20083,11030,29420,"Birmingham, Alabama, USA","Ft. Lauderdale, Florida, USA",650,165.43478261,158.52177398,WN,51.839684625,169.15378961,DL,31.4717477,139.83484342,1076
BHM,RSW,Table 6,20083,11030,29540,"Birmingham, Alabama, USA","Ft. Myers, Florida, USA",569,28.043478261,193.93631783,DL,54.651162791,188.82056738,DL,54.651162791,188.82056738,1077
BHM,GSO,Table 6,20083,11030,33460,"Birmingham, Alabama, USA","Greensboro/High Point, Nc, USA",425,29.347826087,176.20933333,DL,50.37037037,154.86419118,DL,50.37037037,154.86419118,1078
BHM,MDT,Table 6,20083,11030,35420,"Birmingham, Alabama, USA","Harrisburg, Pennsylvania, USA",717,18.043478261,224.20445783,US,53.012048193,211.05318182,US,53.012048193,211.05318182,1079
